Station,Show,Snippet
BBCNEWS,BBC News,may think lake river environment friendli releas greenhous gase air scientist warn climat chang could increas amount carbon dioxid methan emit richard westcott obviou greenhous gase come
BBCNEWS,BBC News,may think lake river britain environment friendli know releas greenhous gase air scientist warn climat chang could increas amount carbon dioxid methan emit richard westcott obviou greenhous gase come
BBCNEWS,BBC News at Five,climat chang target protect job industri like mine contribut heavili greenhous ga emiss
BBCNEWS,Breakfast,think elinor hand like giant flashlight base type light bounc back tell type alga grow alga like tree take co exactli andrew latest research canada suggest climat chang could doubl greenhous gase
BBCNEWS,Review 2019,report mr presid scowl presid trump describ climat chang hoax he withdraw us pari climat accord intern agreement reduc damag greenhous ga emiss
BBCNEWS,The Briefing,migrant forc surviv serbian winter special report come busi brief big data climat crisi tech addict fuell global warm
BBCNEWS,Climate Defenders,three year ago instrument get parti adopt climat treati kigali rwanda socal kigali amend intend phase power greenhous gase call
BBCNEWS,Climate Defenders,three year ago instrument get parti adopt climat treati kigali rwanda socal kigali amend intend phase power greenhous gase call
BBCNEWS,The Briefing,presid putin unveil plan could prolong stay power start special season climat crisi sir david attenborough tell bbc need done tackl global warm
BBCNEWS,HARDtalk,presid putin unveil plan could prolong stay power start special season climat crisi sir david attenborough tell bbc need done tackl global warm
BBCNEWS,Newsday,better place still greenhous ga emiss rise global year year need realli turn around impact see type impact get one degre global warm
BBCNEWS,Climate Defenders,decis adopt three year ago instrument get parti adopt climat treati kigali rwanda socal kigali amend intend phase power greenhous gase call
BBCNEWS,Climate Defenders,decis adopt three year ago instrument get parti adopt climat treati kigali rwanda socal kigali amend intend phase power greenhous gase call
BBCNEWS,Breakfast,said david attenborough worn claimant reach climb crisi moment ask govern tackl threat china unit state admit greenhous gase contribut
BBCNEWS,BBC News,water feed microb bacteria fungi produc gase use knowledg find natur solut mayb differ tree alga trap greenhous gase
BBCNEWS,Afternoon Live,hello everyon afternoon live im simon mccoy naturalist broadcast sir david attenborough told bbc moment crisi come effort tackl climat chang said govern longer delay take urgent action address global warm
BBCNEWS,Weather World,scienc overwhelmingli clear caus climat chang activ human put carbon dioxid greenhous gase atmospher im cambridg univers new look pioneer data collect reveal real impact climat
BBCNEWS,Outside Source,report today ocean heat content chang tell us clearli chang chang energi come system other leav due primarili increas greenhous gase
BBCNEWS,BBC Newsroom Live,nation larg coal industri take global warm serious
BBCNEWS,BBC News,acknowledg link global warm bushfir crisi said couldnt specif say fire new south wale anoth one western australia exampl directli caus climat chang
BBCNEWS,Outside Source,global warm hysteria right insan heard singl voic doubt nation broadcast morn actual drought caus global warm warm
BBCNEWS,BBC News at Five,scott morrison say tini contributor global warm percentag point answer develop countri australia like britain america pump greenhous
BBCNEWS,Outside Source,th centuri coal oil ga known fossil fuel transform way live later discov problem caus tv plane car microwav burn fossil fuel releas gase trap heat sun theyr known greenhous gase
BBCNEWS,Worklife,domin yearfor studio climat chang absolut domin year first time world econom forum annual report issu event start five key topic climat crisi
