Station,Show,Snippet
CNN,CNN Newsroom,fitted 20 county building ultimately put folk work ore community look investment impact anything reduce greenhouse gas emission
CNN,CNN Newsroom,benefit think important folk transparent account decision make vote cast make vote cast someone think greenhouse gas concern problem long term think need take step
CNN,CNN Newsroom,greenhouse gas forming energy efficiency conservation bill getting local government private sector invest efficiency conservation
CNN,Anderson Cooper 360,best knowledge direct financial benefit think important folk public office conduct ethically trance parent accountable decision make vote cast someone think greenhouse gas concern problem long term
CNN,CNN Presents,footage global warming going visit hi dr chu jason mattera solar panel
CNN,Anderson Cooper 360,cause greenhouse gas warming energy efficiency conservation significant investment stimulus bill getting municipality local government private sector invest efficiency conservation investment reduce
CNN,CNN Newsroom,across vast expanse around see evidence glaser say people minimize global warming finally hearing scheduled
CNN,CNN Sunday Morning,global warming idea human disrupt order creation literally undoing creation turning back pirks mordial krimord
CNN,American Morning,take campaign underground issue like health care reform bush tax cut sarah palin global warming manmade human activity contribute opinion
CNN,CNN Newsroom,mile hour far one person dead two others missing man going great length publicize global warming eric larsen reached top mt everest also visited north
CNN,American Morning,pole summit everest year want bring attention plight pole global warming making big change way ecosystem operate talking
CNN,American Morning,home say okay global warming concern yeah well thought thing started planning expedition north pole south pole everest
CNN,Anderson Cooper 360,actually reduce greenhouse gas emission many thing need minute excuse well think best way address relevant u senate race talk issue cap trade winner u senate
CNN,CNN Newsroom,something could help national security issue help u reduce dependence foreign oil help u deal global warming using professional sport message mean literally hundred million people pay attention professional sport make sense
CNN,American Morning,focus attention global warming document firsthand change taken place place join u morning via satellite phone base camp everest eric thanks much joining u
CNN,CNN Newsroom,operator team owner possibility installing solar arena sport iconic people pay attention sport paying attention science paying attention science global warming maybe pay attention
CNN,American Morning,think promote individual action national legislation philosophy beginning one step accomplishing big goal problem global warming huge thing climbing mt everest going north south
CNN,CNN Newsroom,climate change talk offering truce country attacking muslim little le banging table shouting holy war jihad
CNN,The Situation Room With Wolf Blitzer,top income earner payroll tax income 250000 could expand earned income tax credit waive subsidy middle class pay carbon tax suggest new
CNN,CNN Newsroom,fact reflects life people state acknowledging event happened endorsement running story man made global warming akin agreeing running negative story republican equal endorsing
CNN,American Morning,political issue protect environment stop global warming still smart economy country right well want thank taking time day bring u firsthand account like
CNN,American Morning,really telling story last great frozen place planet yeah talk wanted document change become evident past decade come global warming let start everest find difference
CNN,American Morning,term whether people agree global warming proven fact saw climate gate saw lot back forth cap trade legislation see u taking perhaps step back ward people wanting move issue
CNN,American Morning,national weather forecast going check eric larson made top mt everest one year time trying bring attention document way global warming affected last great frozen place country world
CNN,CNN Saturday Morning,elder stasman talking climate change talking offering truce country presuming attacking muslim know little le banging table shouting holy war jihad
CNN,The Situation Room With Wolf Blitzer,payroll tax income 250000 could expand earned income tax credit waived subsidy middle class pay carbon tax suggest new book lot thing could
CNN,American Morning,taken reporter health care reform yeah health care reform reporter johnson want repeal health care reform sold climate change point unsettled science reporter making appeal tea party
CNN,Anderson Cooper 360,contact exact question person said yes varying degree said occasionally would say yes scientist climate change complicated know big
CNN,The Situation Room With Wolf Blitzer,gaga fine trying motivate base come election year like one problem message younger voter want hear like health care reform president want hear carbon tax thing
CNN,The Situation Room With Wolf Blitzer,much anyway business usual climate change caused hot gas leaking atmosphere brian maryland writes point one party complete control create gridlock way overwhelming sensible idea
CNN,CNN Newsroom,sold climate change unsettled science may explain liberal independent streak making appeal tea party patriot act guy voted patriot act
CNN,Anderson Cooper 360,yes scientist climate change complicated know big thing fully understand thing know sea level rising course mean know higher water extreme getting
CNN,CNN Newsroom,lesbian marriage bigger threat planet climate change people rural area abuse distraction gay lesbian never met ballot box child steep rhetoric go
CNN,John King USA,election four week today vote affect debate tax spending new health care law illegal immigration climate change one thing whether democrat like putting people food stamp smart man
CNN,The Situation Room With Wolf Blitzer,president took pas jim demint next majority leader took pas asked whether human activity contributes climate change answer question said opinion matter wolf
CNN,John King USA,pressure leader mitch mcconnell tea party candidate win quoted national journal saying single important thing want achieve president obama one term president balance budget pas climate change bill one term president
