Station,Show,Snippet
CNN,CNN Newsroom Live,negotiation quite like starting monday 195 country gather purpose built conference center airport north paris try find grammy worldwide limitation green agreement worldwide limitation greenhouse gas
CNN,Early Start With John Berman and Christine Romans,live next protest erupting street paris happening president obama meet world leader topic global warming
CNN,Early Start With John Berman and Christine Romans,memorial president obama arriving sunday paris talk visited memorial bataclan theater french president francois hollande climate summit begin global warming leader observing
CNN,New Day,right 21st conference party u n meeting stem climate change cop21 planet warming according scientist president acknowledging u partly blame climate change
CNN,Early Start With John Berman and Christine Romans,giving stern warning climate change celebrating mass kenya called people come agreement fossil fuel emission message come day climate change paris
CNN,CNN Special Report,day france supposed welcome 90 head state government climate change conference
CNN,CNN Newsroom Live,plan finance climate change measure option might considering reporter well think rosemary one thing debated course financing climate change measure
CNN,At This Hour With Berman and Bolduan,expressed disappointment given canada position speak whole issue energy climate change
CNN,CNN Newsroom Live,pipeline could droibt climate change something state department concluded would occur surprisingly though president sided party say america global leader come taking serious action fight climate change
CNN,Early Start With John Berman and Christine Romans,battle people throwing shoe candle came paris attack memorial president obama arriving sunday paris climate change talk
CNN,Early Start With John Berman and Christine Romans,north many left province sune engel thank president obama paris meeting world leader trying fight climate change
CNN,CNN Newsroom Live,need help right even hope reduce flow migrant situation inside syria address critical issue climate change inclusive
CNN,CNN Newsroom With Carol Costello,suspect gave u anti obama flier little pamphlet domestic terrorism domestic terrorism typical left wing tactic also climate change clash
CNN,CNN Newsroom Live,linynda kinkade back break another hour news around world heat paris global leader gather consensus climate change
CNN,CNN Newsroom Live,looked role china using global satellite observation pinpoint towards china say region certainly pollution move one place next head climate change
CNN,New Day,disappointed protest clash police distracting happening cop21 demonstrator talked essentially trying come show afraid saw climate change
CNN,New Day,thing enable modern lifestyle energy intensive making thing clean low cost really solve problem poverty energy fight central avoiding climate change
CNN,CNN Newsroom Live,would prevent attack extra security large event leader g 20 nation gather turkey weekend france due host next climate change conference
CNN,CNN Newsroom With Carol Costello,president obama met chinese president sideline conference today also brief chat russian president vladimir putin however subject hand really climate change
CNN,CNN Newsroom With Carol Costello,question asked good thing good thing want control question hand want know question going issue affect american people know love debate rest candidate something like global warming
CNN,CNN Special Report,official claim responsibility security tied right paris extra 1500 soldier deployed throughout city attack underscore challenge authority facing paris already beefed security ahead upcoming global climate change summit
CNN,CNN Newsroom With Carol Costello,ground seen wandered around oval office hawk kid named lincoln fly around president went encourage everyone protect environment mentioning danger climate change
CNN,CNN Newsroom,little bit later black friday overseas francis wrapping historic three day trip kenya way uganda video addressed number issue animal poaching climate change
CNN,CNN Newsroom With Carol Costello,attempt double attempt blame others attempt defend president erdogan turkey want talk face face vladimir putin paris next week climate change conference
CNN,New Day Sunday,come climate change phil black live u paris know lot eye conference know goal secure global deal limiting greenhouse gas emission likely
CNN,Situation Room With Wolf Blitzer,protestors angry new ban large demonstration part intense security measure french capital come paris show resolve reporter paris president made case bringing world together battle climate change yet
CNN,CNN Newsroom Live,global impact greenhouse gas carbon dioxide put past year prers peck tiff red line carbon dioxide level blue line temperature
CNN,Early Start With John Berman and Christine Romans,assembled leader 147 head state many national leader head government well state intention declare prepared limit greenhouse
CNN,CNN Newsroom With Carol Costello,world two biggest mrultepollu biggest emitter greenhouse gas come plan believe set standard expect country follow
CNN,CNN Newsroom Live,point make half meter increase sea level condition continue pump greenhouse gas level observation bring number meter
CNN,CNN Newsroom Live,starting monday 195 country gather purpose built conference center airport north paris try find agreement worldwide limitation greenhouse gas complex negotiation nearly overshadowed vicious terrorist attack
CNN,New Day,also emphasized nation get everything want battle curb greenhouse gas attendee cop21 need recognize nation various need need taken account urgency climate issue cloud hanging
CNN,Wolf,happen something going embraigs innovative next generation solution allow u grow economy deal greenhouse gas everybody talked tax plan wonderful tax plan one view ability articulate
CNN,Early Start With John Berman and Christine Romans,climate change win environmentalist linked public energy climate change point suppressed research exxon reject accusation
CNN,Early Start With John Berman and Christine Romans,hour alison would imagine important climate change tough concentrate climate change happening paris world day considering terrorism
CNN,Early Start With John Berman and Christine Romans,stood french president laid single white rose trying hammer deal greenhouse gas limit leader president obama hope deal
CNN,Wolf,carbon emission reduce global warming spoke christiane amanpour chris cuomo mr gate fellow
CNN,CNN Newsroom With Carol Costello,french president hollande opening summit saying future stake president obama saying climate change could biggest threat facing world today growing threat climate change could define contour
CNN,New Day,climate change come 150 world leader gather paris historic week battle climate change summit called cop21 massive security operation also underway france virtual lockdown summit
CNN,Early Start With John Berman and Christine Romans,president coming back france summit expected climate change knew would happen official recognition climate change conference start end
CNN,Fareed Zakaria GPS,embarking big push paris summit gave speech week speech eloquent criticizing critic united state still skeptical climate
CNN,CNN Newsroom Live,mobilization history climate change hundred thousand street across planet changed music seen best year progress ever climate change much higher commitment nation state unpress denlted commitment
CNN,New Day,huge number refugee climate change small link important one see far climate migrant well climate change getting far people terrorism harsh truth
CNN,New Day,outcome looking idea limiting greenhouse gas emission general framework better chance ever 180 commitment 180 represent 595
CNN,New Day,promised going allow certain amount greenhouse gas emission worldwide body enforcement helping get briefed morning france never put
CNN,CNN Newsroom Live,every week cnn aim answer question climate change leading united nation conference climate change france week question come u jonas martin seattle washington hi question
CNN,Early Start With John Berman and Christine Romans,trying give pep talk explain stake doubt shadow terrorism hang event asking choose fight terrorism fight climate
CNN,CNN Newsroom Live,footpri footprint two biggest emitter united state china india related size red dot map new united nation summit study talking individual pledge country making advance climate
CNN,CNN Newsroom,diplomatic dance putin hollande paris monday climate change talk vienna well president obama 147 total leader talking climate change something everybody would like get board
CNN,New Day,well chris thanks show listen president come paris get get country around world follow commitment make ambitious robust commitment cut carbon pollution fight climate
CNN,CNN Democratic Debate Special,security climate change still believe absolutely fact climate change directly related growth terrorism get act together listen scientist say going see country world cia say going struggling
CNN,CNN Newsroom-Paris Terror Attacks,security climate change still believe absolutely fact climate change directly related growth terrorism get act together listen scientist say going see country world cia say going struggling
CNN,Situation Room With Wolf Blitzer,european plotter france belgium freedom mobility europe risk risk president felt important talk cowed threat would go business address priority like climate
CNN,Early Start With John Berman and Christine Romans,troubling effort china effort stop global warming biggest emitter coal burning 17 coal government previously disclosed according data published
CNN,CNN Newsroom Live,stop global warming france banned public demonstration activist paris got around ban laid shoe symbolic protest demanding strong environmental commitment
CNN,CNN Newsroom Live,summit december everyone going put best offer offen table going reducing greenhouse gas emission especially hear china emission lot thought think one challenge
CNN,Early Start With John Berman and Christine Romans,street paris happening president obama meet world leader stop global warming real breakthrough new information man accused deadly shooting spree colorado
