Station,Show,Snippet
FOXNEWS,Hannity,climate change two different thing apple sean love great liberal defend side well hot global warming cold global warming hail global warming
FOXNEWS,Hannity,sean al gore recommending woman fewer child help climate going president obama say never presented american people magnitude climate crisis love al gore movie talking global warming
FOXNEWS,Hannity,environment steve whole group environmental scientist got caught lying distorting probe began dicing 0 probe began dicing called global warming
FOXNEWS,Glenn Beck,built seed vault seed everything find world like noah ark seed spent money global warming crap
FOXNEWS,Hannity,primarily read entire document passed going implemented let finish sean science contradicted talking say thing global warming
FOXNEWS,Hannity,world war ii early 60 rachel carson book talking read say word climate change
FOXNEWS,Your World With Neil Cavuto,oppression california got plane associated press asked like texas said even air free breathe neil free california guest cap trade global warming
FOXNEWS,Hannity,certain hush kit land certain airport modification talking hope sean watch hannity camera go hope climate change
FOXNEWS,Hannity,going president obama say never presented american people magnitude climate crisis love al gore movie talking global warming flying around gulfstream
FOXNEWS,Red Eye,one concern type education fact based theory based usually politically driven going global warming climate change never happen
FOXNEWS,Forbes on FOX,like bad product indoor pollution real climate change going part add global warming show people getting sick inside
FOXNEWS,Hannity,head sand climate shifted climate change global warming misnomer tornado massachusetts sean tornado far history record normal
FOXNEWS,Hannity,begin realize screwed agenda great distraction technique last 20 year put head sand climate shifted climate change global warming misnomer
FOXNEWS,Special Report With Bret Baier,answer many james hampton face climate change outspoken nasa scientist claimed national tv president george w bush tried sensor research global warming good
FOXNEWS,Special Report With Bret Baier,type education going fact based theory based usually politically driven think global warming climate change people feel concerned content important know new requirement
FOXNEWS,Special Report With Bret Baier,type education going fact based theory based usually politically driven think global warming climate change people feel concerned content important know new requirement
FOXNEWS,America Live,theory based usually politically driven think going global warming climate change reporter regulation maryland state board education law passed state legislature regulation require clear either
FOXNEWS,Hannity,hot global warming cold global warming hail global warming gingrich romney saying happening behind sean disagree believe man impact
FOXNEWS,Hannity,going implemented let finish sean science contradicted talking say thing global warming global warming read point
FOXNEWS,Glenn Beck,storage 200 year gas 300 year coal glenn global warming thing global warming opinion hundred factor cause earth warm cool
FOXNEWS,Hannity,global warming hysteria picture al gore getting gulfstream jet huge limo driven everywhere report suggesting going global warming back
FOXNEWS,Glenn Beck,200 year gas 300 year coal glenn global warming thing global warming opinion hundred factor cause earth warm cool
FOXNEWS,Hannity,climate change talking two different thing sun spot shift make u cooler climate change two different thing apple sean love great liberal defend side well
FOXNEWS,Glenn Beck,silencing people best dare skeptical global climate change according scientist maybe branded los angeles time joke surely time climate change denier
FOXNEWS,Happening Now,every landfill produce methane one hand dangerous greenhouse gas key gleaneddent lng liquified natural gas harvesting methane turning something beneficial behind gar
FOXNEWS,Hannity,scientist got caught lying distorting probe began dicing 0 probe began dicing called global warming science best anything consistent
FOXNEWS,Hannity,staff romney skipping iowa straw poll conservative like comment environment global warming palin love giving fit everyday
FOXNEWS,Hannity,sean state maryland pushing global warming agenda mandate public school force curriculum environmental literacy tell
FOXNEWS,Forbes on FOX,kind around forever hope build better solar panel windmill show gone 10 year people used deny global warming true
FOXNEWS,Glenn Beck,yes partner solving global warming mean investing infrastructure build strong community good job shifting low carbon economy today face federal
FOXNEWS,Hannity,green room sure mitt nice guy saying come global warming thing ice melt ice age dinosaur driving suv
FOXNEWS,Hannity,time magazine next ice age coming somehow 30 year evolved global warming hysteria picture al gore getting gulfstream
FOXNEWS,Glenn Beck,yes partner solving global warming mean investing infrastructure build strong community good job shifting low carbon economy today face federal
FOXNEWS,Hannity,look right sean autograph put online ebay charity sean state maryland pushing global warming agenda mandate public
FOXNEWS,Glenn Beck,sits advisory council turned agenda global warming fit agenda president corporation jep electric abc primetime
FOXNEWS,America Live,accused using celebrity status scientific world enrich said bush administration tried silence global warming claim face tough ethic
FOXNEWS,Special Report With Bret Baier,former president al gore criticizing obama global warming record upcoming rolling stone essay gore say president obama failed stand bold action made little progress since priest
FOXNEWS,America Live,outspoken nasa scientist james hanson claim global warming real lawsuit filed yesterday claim hanson celebrity modern day hero green movement pulled 1 2 million
FOXNEWS,Huckabee,mission medicare senior citizen independent swung election know happened romney front runner made comment global warming sounded like al gore al gore
FOXNEWS,Red Eye,two number one tell dog create thing end propaganda teach something like global warming environment fact
FOXNEWS,Red Eye,make overseas call watch long distance fee yeah know used access number matt said fact involving global warming would teaching theory
FOXNEWS,Your World With Neil Cavuto,initiative california taken lead going cost million job difficult compete global skill global warming mitigation impossible
FOXNEWS,Hannity,sean continue great american panel newt issue staff romney skipping iowa straw poll conservative like comment environment global warming palin love giving
FOXNEWS,Hannity,make famous hyping global warming left nothing corrupted science nobody trust sean like e mail manufactured start let debate
FOXNEWS,Hannity,got tell something romney sean voting mitt sean asking big global warming guy think holding hair hair dryer long
FOXNEWS,Stossel,mission medicare senior citizen independent swung election know happened romney front runner made comment global warming sounded like al gore al gore
FOXNEWS,Huckabee,comment global warming sounded like al gore al gore thought think nomination problem running primary general difficult one imagine
FOXNEWS,Greta Van Susteren,president obama criticizing president record global warming wrote long essay rolling stone claiming president obama failed tackle problem yes ouch wear sunglass night
FOXNEWS,Special Report With Bret Baier,may worry global warming tell grapevine struggling guess rich got richer bret fresh picking political grapevine
FOXNEWS,Special Report With Bret Baier,decade frank hill call unusual unexpected still trying figure would mean earth quy claim associated press say might mean le increase global warming sun spot hibernation happened
FOXNEWS,Glenn Beck,turned agenda global warming fit agenda president corporation jep electric abc primetime infomercial obamacare heated time
FOXNEWS,FOX and Friends,challenged company annual shareholder meeting disclosing google investment green energy project fellow board member global warming law proponent al gore business partner could happen fox news contributor daneen
FOXNEWS,Hannity,global warming read point talking sean go ahead chesapeake bay sean bay runoff bay sewed sewed go ahead
FOXNEWS,The OReilly Factor,redistribution global warming name liberal issue new york time promotes mr stewart understand new yorker perplexing stewart correct one thing
FOXNEWS,Red Eye,call fee cease alternate compost make taste better global warming push south actually go back hometown time thought cool
FOXNEWS,Glenn Beck,built seed vault seed everything find world like noah ark seed spent money global warming crap five degree
FOXNEWS,The OReilly Factor,redistribution global warming name liberal issue new york time promotes mr stewart understand new yorker perplexing stewart correct one thing business promoting
FOXNEWS,Huckabee,independent swung election know happened romney front runner made comment global warming sounded like al gore al gore thought think
FOXNEWS,Huckabee,seem suicide mission medicare senior citizen independent swung election know happened romney front runner made comment global warming sounded like al gore
FOXNEWS,Special Report With Bret Baier,would mean earth quy claim associated press say might mean le increase global warming sun spot hibernation happened 17th century called little ice age occurred speaking sun green
FOXNEWS,Hannity,issue science corrupted ego self promotion expert realized could make lot money make famous hyping global warming left nothing corrupted science nobody trust
FOXNEWS,Hannity,big global warming guy think holding hair hair dryer long sean maybe thinking real skin chipped wonder name mitt
FOXNEWS,Hannity,hair right sean yeah heard talking green room sure mitt nice guy saying come global warming thing ice melt ice age
FOXNEWS,Hannity,jet huge limo driven everywhere report suggesting going global warming back global cooling recently 2008 u n climate study panel started saying puzzled
FOXNEWS,Special Report With Bret Baier,global warming wrote long essay rolling stone claiming president obama failed tackle problem yes ouch wear sunglass night former president george bush helped break world record
FOXNEWS,Happening Now,dye number 2 hair dye asbestos hair dryer killer bee global warming mean certain topic grab people threat ought worry big stuff jon online poll
FOXNEWS,Greta Van Susteren,former vice president gore sideswiping president obama criticizing president record global warming wrote long essay rolling stone claiming president obama failed tackle problem yes ouch
FOXNEWS,The OReilly Factor,redistribution global warming name liberal issue new york time promotes mr stewart understand new yorker perplexing stewart correct one thing business promoting
FOXNEWS,Americas News HQ,candidate debating whether global warming happening whether unintelligible whether sarah palin donald trump credible candidate lead country kind thing far outside
FOXNEWS,Special Report With Bret Baier,administration writes president obama never presented american people magnitude climate crisis defended science ongoing withering dishonest attack provided
FOXNEWS,Special Report With Bret Baier,misurata modification continue misurata libya rick leventhal special climate change edition grapevine next featuring al gore breaking president obama environmental record
FOXNEWS,Hannity,talking read say word climate change sean read understand
FOXNEWS,FOX and Friends,thing global warming think trumped people want get green agenda old enough remember people predicting going next ice age recently people worried much global
FOXNEWS,Special Report With Bret Baier,bruin ran wild street setting car fire smashing window looting mayor blamed called small number hooligan may worry global warming tell grapevine
FOXNEWS,FOX and Friends,question everyday pause big challenge think may tea party support tea party support type obama care romney care made comment global warming big issue tea
FOXNEWS,FOX and Friends,date burger ok never date burger get messy take debit card see next rundown google tie global warming al gore making
FOXNEWS,Americas News HQ,throughout chesapeake bay get excited help boost achievement really making school better eric side environmental debate global warming going taught one
FOXNEWS,Special Report With Bret Baier,presidential venue bring reality silence public white house defended policy saying president clear since day one climate change pose threat domestically
FOXNEWS,Red Eye,like long care global warming environment poor people homeless people kind okay want cool important maybe essential kill stupid people let take care homeless
