Station,Show,Snippet
MSNBC,The Rachel Maddow Show,finite supply could damage environment cause global warming climate professed manmade global warming
MSNBC,The Rachel Maddow Show,certainly remember criticism governor couple case think one talked show massachusetts part regional gas initiative regional effort lower greenhouse gas emission
MSNBC,MSNBC Special Coverage,dioxide take ground well finite supply could damage environment cause global warming
MSNBC,MSNBC Special Coverage,carbon dioxide take ground finite supply could damage environment cause global warming
MSNBC,The Rachel Maddow Show,united state senator james mountain inhofe oklahoma program tuesday hurray senator inhofe new believe global warming book
MSNBC,The Rachel Maddow Show,pop eye remember granddaughter came country think might book said popeye understand global warming
MSNBC,NOW With Alex Wagner,sense anyone europe would recognize tell u news british accent make u feel bad bad tackling climate change
MSNBC,Meet the Press,climate change climate change man made global warming popular guess changed along governor romney looking someone change climate stand principal made country great limited
MSNBC,PoliticsNation,climate change happening trust pat robertson really funny robertson used think global warming serious issue fact made public service ad 2008
MSNBC,The Rachel Maddow Show,global warming today medium wrong global warming today write scientist agree global warming happening true something like 97 scientist relevant field
MSNBC,The Rachel Maddow Show,global warming today write scientist agree global warming happening true something like 97 scientist relevant field agree agree mostly
MSNBC,The Rachel Maddow Show,global warming today write scientist agree global warming happening true something like 97 scientist relevant field agree agree mostly
MSNBC,Up W Chris Hayes,question describe happening world getting warmer want show graph show correlation religious affilation percentage people believing man made global warming say human made global warming total u population
MSNBC,PoliticsNation,male announcer try new 360 investing dashboard e trade folk used hearing outrageous thing pat robertson something said week really grabbed attention whole thing global
MSNBC,The Rachel Maddow Show,extrapolate broader conclusion global warming write medium wrote scary story coming ice age use data point point prove global warming today medium wrong
MSNBC,The Rachel Maddow Show,rejected process agree conclusion one issue book think overall approach issue take small anecdote extrapolate broader conclusion global
MSNBC,The Rachel Maddow Show,think live opposite end telescope senator look middle see much appreciate trying grateful senator james inhofe oklahoma new book called greatest hope global
MSNBC,Up W Chris Hayes,45 believe trust scientific consensus believe scientific consensus global warming people politically unaffiliated
MSNBC,The Ed Show,pal debate session talk jibberjabber global warming defeat concerned heat
