Station,Show,Snippet
CNN,Fareed Zakaria GPS,campaigned idea going deficit spending build infrastructure going reverse canada denial climate change issue embrace active climate change
CNN,CNN Newsroom With Poppy Harlow,lindsey graham dropped right ted cruz marco rubio donald trump front runner race talking climate change problem fact tend mock obama administration concern climate change
CNN,CNN Newsroom With Carol Costello,help get gun control major part legacy last year also climate change president put lot skin game got result paris recently come home sell climate change
CNN,The CNN Iowa Presidential Town Hall,recklessness helped destroy economy create worst recession since great depression led effort wall street deregulation see hillary clinton issue term climate change
CNN,Fareed Zakaria GPS,report say ocean contain ton plastic ton fish remarkable world economic forum said year greatest global risk failure climate change mitigation
CNN,State of the Union With Jake Tapper,whether executive order around immigration whether executive order around gun control delusional dangerous mention unconstitutional barack obama hillary clinton continue talk climate change gun
CNN,CNN Newsroom With Carol Costello,want call progressive generation coming voter year young people want candidate want government something strong take possibility catastrophic climate change
CNN,Anderson Cooper 360,election beyond signaled need go economy need go approach national defense security need go term climate change
CNN,CNN Newsroom With Poppy Harlow,comfortable amount action seen think getting work done congress decided one willing unable think see interesting year reason ben laid climate change immigration
CNN,CNN Newsroom Live,couple day hard believe counterintuitive think extreme cold climate change global warming study done melting ice cap displaces jet stream cold air drop south certainly could play role
CNN,Fareed Zakaria GPS,emptying garbage truck ocean remarkable world economic forum said year greatest global risk failure climate
CNN,CNN Newsroom With Fredricka Whitfield,climate change public health issue later made major progress climate change conference paris signing cop 21 agreement critic say short se president claimed victory
CNN,CNN Newsroom Live,water marine life significantly impacted could become toxic algae release methane gas destructive greenhouse gas trapping heat carbon dioxide 25 time destructive incredible finding
CNN,The CNN Iowa Presidential Town Hall,president able rein lot currency martin malley never found issue message really resonates democrat win aesthetic argument definitely talk climate
CNN,Anderson Cooper 360,policy move country right direction climate change top followed economy gun policy asked policy success past seven year climate change economy still ranked highest gun
CNN,CNN Newsroom With Fredricka Whitfield,championed amnesty led gang eight tax favor mandate go design cap trade orb carbon tax program marco rubio
CNN,CNN Newsroom Live,well mean think obama administration president looking couple year complete shock seeing come executive order recently know everything climate
CNN,CNN Newsroom With Fredricka Whitfield,gang eight tax favor mandate go design cap trade carbon tax program republican obama marco rubio buck ted cruz concerned appears marco
CNN,New Day Sunday,cap trade carbon tax program tax hike amnesty republican obama last week talking bernie sander comparing hillary clinton dick cheney democratic primary essentially calling satan republican primary pretty
CNN,CNN Newsroom Live,think clear el nino contribution study prooef u el ninos warmer contribution lead similar type global warming factor
CNN,The CNN Iowa Presidential Town Hall,biggest issue concerned young person time planet climate change applause
CNN,Wolf,let get clear challenged hillary position range issue climate change foreign policy hillary clinton voted
CNN,CNN Tonight With Don Lemon,charleston spontaneously broke amazing grace climate change gun violence part legacy hard breakthrough
CNN,CNN Newsroom Live,time tracking trend global warming past several year remarkable 2014 record high average temperature could argue whether real number clearly year 2015
CNN,CNN Newsroom Live,first democratic election 2008 holding first cabinet meeting water warn climate change rising sea could low lying island nation
CNN,Fareed Zakaria GPS,legalize pot raise tax wealthy take climate change seriously continuing legacy father perhaps canada famous prime minister
CNN,Early Start With John Berman and Christine Romans,california texas obama administration taking step take climate change new coal mining lease public land part overhaul
CNN,The CNN Iowa Presidential Town Hall,depression led effort wall street deregulation see hillary clinton issue term climate change everybody know apparently everybody
CNN,CNN Newsroom Live,p tonight compared record since taking office asked mr obama policy move country right direction climate change top
CNN,The CNN Iowa Presidential Town Hall,war iraq trade deal climate change hillary clinton without criticizing personally
CNN,Anderson Cooper 360,anyone claiming america economy decline peddling fiction look anybody still want dispute science around climate change think outdated
CNN,CNN Newsroom Live,america economy decline peddling fiction look anybody still want dispute science around climate change think outdated regulation need
CNN,CNN Newsroom Live,proven factor climate change agreement iran nuclear deal obama care think observer would say mixed record look 2015
CNN,CNN Newsroom With Carol Costello,know believe biggest issue concerned young person climate change prieevious president inspired sorry president obama
CNN,CNN Democratic Debate Special,trump belief climate change hoax invented chinese first line defense lone wolf attack among muslim american shameful
CNN,At This Hour With Berman and Bolduan,want take pension deal climate change gun control weather sit current issue america one disclosure
CNN,CNN Newsroom With Poppy Harlow,human contribution climate change hostility paint whole republican party brush true jeb bush credit quietly acknowledged may human contribution
CNN,Situation Room With Wolf Blitzer,know one group maine like incredible different place new england recently new hampshire amazing people standing cold one little group despite global warming hear cold
CNN,CNN Newsroom Live,union address called nation reject politics division president urged congress pas new gun control law tackle climate change close detention facility
CNN,The CNN Iowa Presidential Town Hall,martin malley never found message resonates democrat win aesthetic argument talk climate change talked point view job
CNN,The CNN Iowa Presidential Town Hall,personal stuff seems crisis face country today even get climate change significant degree inequality poverty america
CNN,State of the Union With Jake Tapper,give huge tax break billionaire like dead wrong think climate change hoax virtually entire scientific community think great crisis face
CNN,CNN Tonight With Don Lemon,know believe biggest issue think concerned young person time planet climate change applause
