Station,Show,Snippet
FOXNEWS,The Five,put word mouth richard going say climate change fall winter summer season climate change movie came 15th box office basically know global warming rank among
FOXNEWS,Special Report With Bret Baier,avo new beneful grain free grain farm raised chicken healthful flavorful beneful bret politics climate change new york time featuring draft report group scientist say global warming
FOXNEWS,Tucker Carlson Tonight,climate change understand science climate change tucker ought fewer kid understand science climate change
FOXNEWS,The Five,experience amazing lexus dealer juan former vice president al gore always find way get headline warning world global warming
FOXNEWS,Tucker Carlson Tonight,also biggestt polluter world climate change understand science climate change tucker ought fewer kid understand science climate change
FOXNEWS,Tucker Carlson Tonight,exactly reverse debate 97 consensus example paris accord way reverse global warming
FOXNEWS,The Five,democratic email leaked jesse email bill clinton marie know like leak unclassified thing either jesse jesse like global warming leak
FOXNEWS,The Five,thing think epa administrator excellent idea televised debate climate change
FOXNEWS,The Five,historical gotten many thing one might helped issue instead undermining biggest issue climate change hot air right back believe climate change real
FOXNEWS,Tucker Carlson Tonight,time asking question greater threat guam north korea climate change thinking mushroom cloud go might get little hotter point mark yeah serious climate change
FOXNEWS,The Five,going happen happened uniformly around world different place see different thing think epa administrator excellent idea televised debate climate change
FOXNEWS,The Five,little outfit marketed teen preteen correct marketed buy sure greg sure pick cause expert climate change
FOXNEWS,Special Report With Bret Baier,operation government far stick trump administration announced elimination several dozen high mid level post state depe special envoy climate change syria sudan
FOXNEWS,The Fox News Specialists,fox person saying enough job terrorist matt much fun listen going solve world problem eric blamed climate change well
FOXNEWS,Special Report With Bret Baier,april would follow teaching church believe church teaching affect law land support woman reproductive freedom gay marriage totally supported climate change big problem
FOXNEWS,The Five,would imagine mother said help accept thing cannot change jesse jesus said mom taught give credit mom everything yes watching tonight mother know climate change
FOXNEWS,Special Report With Bret Baier,getting worse correspondent doug mckelway tell u critic insist heard draft report compiled scientist 13 federal agency obtained new york time sound dire warning climate change
FOXNEWS,Tucker Carlson Tonight,already plateaued co2 emission clear may may true 30 second yes people read answer every single one question book climate change everybody
FOXNEWS,The Five,elsewhere iran funny business throughout region especially lebanon syria venezuela failed estate growing humanitarian crisis africa probably many thing mentioned like climate change
FOXNEWS,Tucker Carlson Tonight,burning inferno building thimble water saying whoo something con afoot individual take responsibility fact government major corporation responsible climate change
FOXNEWS,The Five,different pair shoe wore sandal way changed heel joel read going president trump saying lack empathy using storm malign someone trying drive sort climate change political
FOXNEWS,The Five,president trump indeed arrived trump tower sighting may already let know get information go ahead juan juan policy difference saying believe climate change
FOXNEWS,Special Report With Bret Baier,late century depending future emission concludes even human immediately stopped emitting greenhouse gas temperature would raise half degree fahrenheit science getting lot specific able
FOXNEWS,Special Report With Bret Baier,human immediately stopped emitting greenhouse gas temperature would raise half degree fahrenheit science getting lot specific able attribute drought flood heat wave specific event
FOXNEWS,The Five,heart prayer go family jesse dog story cat also involved new study ucla dog cat contributing global
FOXNEWS,The Five,time column climate change suggested climate change basically saying left gone far climate change left meltdown called everybody said
FOXNEWS,The Five,concerned look help kimberly yeah never miss opportunity politically opportunistic take advantage fact major hurricane united state 12 year theory really holding try blame global
FOXNEWS,The Five,area climate change would position anybody denies climate change pull away good greg position deal
FOXNEWS,Justice With Judge Jeanine,climate change stalling texas track storm nothing climate change saw pivot news
FOXNEWS,The Five,going go area climate change would position anybody denies climate change pull away good greg
FOXNEWS,The Five,instead undermining biggest issue climate change hot air right back believe climate change real think heat ice melt worsens
FOXNEWS,Fox and Friends First,month political revolution al gore new global warming documentary hot box office
FOXNEWS,The Five,undermining biggest problem climate change jesse hot air right back richard believe climate change real think ice melt worsens weather take
FOXNEWS,Tucker Carlson Tonight,family decade also biggest polluter world climate change understand science climate change tucker ought fewer kid
FOXNEWS,Tucker Carlson Tonight,understand science climate change tucker science control besides dictate everything society paid science mean climate change real fracking pollutes groundwater television work
FOXNEWS,Tucker Carlson Tonight,responsibility fact government major corporation responsible climate change clear 100 company responsible 71 climate change emission company stop reproducing
FOXNEWS,The Five,lisa welcome back see coming climate change hurricane harvey coverage much water associated storm one thing heard scientist climate change impact intensity
FOXNEWS,The Five,greg people believe climate change even admit thee paris accord disaster 100 trillion went nowhere great move going go area climate change would
FOXNEWS,Tucker Carlson Tonight,thanks aleve al u tucker al gore back put anti global warming documentary inconvenient sequel
FOXNEWS,The Five,new york time first column climate change suggesting climate change want put word mouth called new york time everybody cancel subscription
FOXNEWS,The Five,awful apology death dana remember bret stephen went new york time first column climate change suggesting climate change want put word
FOXNEWS,Tucker Carlson Tonight,medium based science thing see science telling u climate change going create situation dangerous difficult civilization endure climate change raise sea level point
FOXNEWS,Tucker Carlson Tonight,medium based science thing see science telling u climate change going create situation dangerous difficult civilization endure climate change raise sea level point
FOXNEWS,The Five,box office basically know global warming rank among issue american care least still current tv oh wait sold bunch oil king
FOXNEWS,Happening Now,collusion u russia fact opposite number one would like nuke world know president obama said global warming biggest
FOXNEWS,The Five,happening since beginning time industrial revolution without one know fair blame global warming thing thing happen called weather
FOXNEWS,Tucker Carlson Tonight,global warming point contesting accept contesting contest one contest contest idea science
FOXNEWS,The Five,cat contributing global warming pet ownership u creates 64 million ton carbon dioxide year within margin error dog destroying planet
FOXNEWS,The Five,cat contributing global warming pet ownership u creates 64 million ton carbon dioxide year within margin error dog destroying planet
FOXNEWS,The Five,congo militia stab pregnant woman belly u n effective banning banned nuclear weapon poverty global warming juan wonder sit day wow
FOXNEWS,The Five,congo militia stab pregnant woman belly u n effective banning banned nuclear weapon poverty global warming juan wonder sit day wow
FOXNEWS,The Five,summer jesse kimberly te season movie came 15th box office basically know global warming rank among issuesng american care laughter least still current
FOXNEWS,FOX  Friends,political revolution include info graphic explain like income equality socialist former vice president al gore new global warming documentary already probably know one saw
FOXNEWS,Tucker Carlson Tonight,many question air like cause global warming big question anymore may people may agree interpretation one many real profound
FOXNEWS,Tucker Carlson Tonight,way reverse global warming true theree kind opinion political question mixing tucker ol eat 97 scientist agree thatb
FOXNEWS,Your World With Neil Cavuto,would like denuke world know president obama said global warming biggest threat totally disagree simple one nuclear greatest threat worldwide even question even
FOXNEWS,Tucker Carlson Tonight,dulcoease comfortable relief hard stool dulcolax designed dependable relief al gore back put new anti global warming documentary called inconvenient sequel like previous film warns
FOXNEWS,The Five,improve congo militia stab pregnant woman belly ban nuclear weapon poverty global warming come wonder sit day go
FOXNEWS,The Five,document eve election got fired public service bye bye dan going back global warming thing leaked warmest decade since 1500 year ago
FOXNEWS,Tucker Carlson Tonight,fossil fuel cutting tree primary cause global warming point contesting accept contesting contest one
FOXNEWS,The Five,climate change run live side side like
FOXNEWS,FOX  Friends,suspected killing rookie cop cold blood al gore new global warming documentary hot taking 15th spot box office technically right first movie squeal
FOXNEWS,Special Report With Bret Baier,featuring draft report group scientist say global warming getting worse correspondent doug mckelway tell u critic insist heard draft report compiled scientist 13 federal agency
FOXNEWS,FOX  Friends,previous president back corner done neither kept every option table staring somebody gone way far ainsley president obama biggest threat global warming saying nuclear
FOXNEWS,Tucker Carlson Tonight,debate 97 consensus example paris accord way reverse global warming true kind opinion political question
FOXNEWS,Tucker Carlson Tonight,seems one denying consensus denying human principal cause global warming okay true conceding conceding purpose talking
FOXNEWS,Tucker Carlson Tonight,human burning fossil fuel cutting tree primary cause global warming tucker okay al point contesting accept tucker contesting purpose
FOXNEWS,Tucker Carlson Tonight,tucker liberal friend mine dinner talked global warming got suv flew private back home friend like really guess false prophet
FOXNEWS,Tucker Carlson Tonight,al gore back put new anti global warming documentary called inconvenient sequel like previous film warns interplanetary catastrophe everybody start using le energy throwing le carbon
FOXNEWS,The Five,economy way win blamed everything get blamed transsexual suicide get blamed people getting divorced get blamed global warming hear people talk donald trump like subhuman like trying
FOXNEWS,The Five,suicide divorce global warming know people talking donald trump subhuman trying wipe people face earth like hitler think kook listen something crazy juan let hope
FOXNEWS,The Five,economy way win blamed everything get blamed transsexual suicide get blamed people getting divorced get blamed global warming hear people talk donald trump like subhuman like trying
FOXNEWS,Tucker Carlson Tonight,religious nut okay keep polluting many year come call progress like believe global warming saying saying china china probably levelled
FOXNEWS,Tucker Carlson Tonight,world government kind least common denominator tucker true many question air like cause global warming question anymore tucker people may agree one interpretation contesting
FOXNEWS,The Five,frame george w bush forged document eve election got fired public service bye bye dan going back global warming thing leaked warmest decade since 1500 year ago
FOXNEWS,Tucker Carlson Tonight,reviewed line line every world government kind least common denominator true many question air like cause global warming big question anymore may people may
FOXNEWS,Tucker Carlson Tonight,said know tucker seems one denying consensus denying human principal cause global warming okay true conceding
FOXNEWS,The Story With Martha MacCallum,supposedly leaked climate change report set latest war word woman type 2 diabetes
FOXNEWS,Special Report With Bret Baier,business business bret politics climate change new york time
FOXNEWS,Justice With Judge Jeanine,knock mayweather happens storm turned climate change stalling
FOXNEWS,Tucker Carlson Tonight,know tackle seems denying consensus tucker denying human principal cause global warming okay conceding conceding purpose talking tucker question
FOXNEWS,The Five,jesse eight email bill clinton energizer bunny marie know like leak unclassified thing either jesse jesse like global warming leak low list marie want consistency
FOXNEWS,Tucker Carlson Tonight,question asked denier religious nut okay keep polluting many year come call progress like believe global warming saying saying
FOXNEWS,The Five,guy came tried frame george w bush forged document eve election got fired public service bye bye dan going back global warming thing leaked warmest decade since 1500
FOXNEWS,The Journal Editorial Report,interesting course europe claim green virtue climate change dislike fossil fuel subsidized solar wind
FOXNEWS,Fox and Friends Saturday,climate change deliver key segment key niche democrat base whereby republican basically ease
FOXNEWS,Special Report With Bret Baier,experiencing climate change human fingerprint earth k4r50eu789 september skeptic report alarmism cherry picked extreme model convenient data
FOXNEWS,The Five,like leak unclassified thing either jesse jesse like global warming leak low list dana reason hillary leak know point going happen u greg yes next
FOXNEWS,Fox and Friends First,today august 7th many different kind blue buy one get one free todd coming inconvenient truth climate change warrior gore
FOXNEWS,The Five,climate change real saying real saying destroyed polar ice cap polar bear one thing next
FOXNEWS,The Story With Martha MacCallum,climate change report yet made public time charged scientist saying bug report needed urgent attention already made public
FOXNEWS,The Fox News Specialists,show u low win situation climate change real need make sure policy recognize
FOXNEWS,The Greg Gutfeld Show,plus facebook ceo mark zuckerberg speculation possible presidential run stopping climate change destroy climate getting million people involved manufacturing
FOXNEWS,Fox Report Saturday,plus facebook ceo mark zuckerberg speculation possible presidential run stopping climate change destroy climate getting million people involved manufacturing
FOXNEWS,The Five,right movement gaining momentum tell resistance civil right law fierce resistance solving climate crisis ultimately crossed clinical tipping point people realize
FOXNEWS,The Five,right movement gaining momentum tell resistance civil right law fierce resistance solving climate crisis ultimately crossed clinical tipping point people realize
FOXNEWS,Special Report With Bret Baier,ask former vice president gore take shot president trump truth climate crisis still convenient large carbon polluter huge amount influence administration someone
FOXNEWS,Happening Now,claim unreleased report 13 agency directly contradict president trump stance climate change doug mckelway washington front page begin
FOXNEWS,Outnumbered,president jason harris former president watching started climate change going moved item two jessica redline issue
FOXNEWS,Americas Newsroom,climate change bill massive sanitation truck behind security mood trump tower indeed bill story lavish trump tower dozen sanitation
FOXNEWS,Special Report With Bret Baier,jihaddists single steve bannon quote supporter apocalyptic geo politics climate change exploit fear migrant muslim laura reaction speaking one
FOXNEWS,Hannity,whether climate change international trade illegal immigration fighting terrorism thing budged commitment voter
FOXNEWS,The Five,juan former vice president al gore always find way get headline warming world global warming well done latest comparison fight fight civil right speak boy growing lot time south remember civil
FOXNEWS,The Five,juan former vice president al gore always find way get headline warming world global warming well done latest comparison fight fight civil right speak boy growing lot time south remember civil
FOXNEWS,The Five,actually let compelling could listen among u blame colin kaepernick soz blame think climate change exist start
FOXNEWS,Special Report With Bret Baier,attribute drought flood heat wave specific event experiencing climate change human fingerprint earth k4r50eu789 september skeptic report alarmism cherry
FOXNEWS,The Five,happening attribute intensity storm climate change premature let put way lisa even former national hurricane center director let see
FOXNEWS,Your World With Neil Cavuto,mr sauli niinisto finland climate change initiative cleaning arctic together united state kind response get washington c
FOXNEWS,Justice With Judge Jeanine,texas track storm nothing climate change saw pivot news dump lisa every president saw transgender
FOXNEWS,Americas Newsroom,reassign 23 38 special envoy obama administration created focus creating iran nuclear deal climb climate change closing detention center guantanamo bay
FOXNEWS,Tucker Carlson Tonight,exactly said said climate change denier tend older generational science unusual scientist point older generation
FOXNEWS,The Five,winner greg riddled falsehood least dozen untruth world richard climate change real dana saying real greg saying het destroyed
FOXNEWS,The Five,probably many thing mentioned like climate change greg go upbeat fbi raid home former trump campaign chairman looking
FOXNEWS,The Greg Gutfeld Show,stopping climate change destroy planet getting million people involved manufacturing installing solar panel curing disease getting people involved asking volunteer check
FOXNEWS,The Next Revolution With Steve Hilton,dig deeply ask green urbanists long term agenda car house want people live small space pretty conscience climate change given
FOXNEWS,The Next Revolution With Steve Hilton,dig deeply ask green urbanists long term agenda car house want people live small space pretty conscience climate change given
FOXNEWS,The Next Revolution With Steve Hilton,dig deeply ask green urbanists long term agenda car house want people live small space pretty conscience climate change given
FOXNEWS,The Five,think kennedy style editing juan hero mine think real issue climate change even though movie still well
FOXNEWS,The Five,put word mouth richard going say climate change fall winter summer season climate change movie came 15th
FOXNEWS,The Five,around third world country know climate change real saying real saying destroyed polar ice cap polar bear one thing next microphone feedback
FOXNEWS,Happening Now,ominous warning climate change average temperature united state risen rapidly drastically since 1980 recent decade warmest past 1500 year draft report written
FOXNEWS,The Fox News Specialists,kat welcome back fox news specialist specialist today terry ned ryun attempting whip climate change hysteria undermine trump administration today new york time published front page
FOXNEWS,The Story With Martha MacCallum,climate change taking backseat al gore new movie came 15th weekend debut reason flop people left rarely believe
FOXNEWS,Tucker Carlson Tonight,clear 100 company responsible 71 climate change emission company stop reproducing child agree basic premise tucker quick
FOXNEWS,Tucker Carlson Tonight,comparing sort veryort minimal effort curtail stu climate change thingr like flying vegetarian car yes fewer child fewer child family planning mean
FOXNEWS,Tucker Carlson Tonight,causing climate change problem would agree problem saying like individual responsibility must stop driving fewer kid must change light bulb
FOXNEWS,Tucker Carlson Tonight,saying tucker say climate change destroying world thing worry say simultaneously really dependent upon individual choice
FOXNEWS,Tucker Carlson Tonight,leaked draft almost identical earlier draft public month meanwhile new study odd suggestion reducing climate change calicut recently spoke documentary filmmaker
FOXNEWS,Special Report With Bret Baier,stopping climate change destroy planet getting million people involved manufacturing installing solar panel curing disease getting people involved asking volunteer share
FOXNEWS,The Five,slate called heroism seen myth climate change apostle use crisis mock skeptic academic joke karma medium knock melania knock mr trump lack empathy
FOXNEWS,The Five,woman heel joe reed going president trump saying lack empathy using storm malign someone trying drive climate change political narrative like let focus
FOXNEWS,The Five,slate called heroism seen myth climate change apostle use crisis mock skeptic academic joke karma medium knock melania knock mr trump lack empathy
FOXNEWS,Shepard Smith Reporting,administration shepard stepped another advisory panel policy president regarding immigration climate change shepard shepard david lee miller live trump tower new york still phillip bump u
FOXNEWS,The Five,region especially lebanon syria venezuela failed estate growing humanitarian crisis africa probably many thing mentioned like climate change greg upbeat
FOXNEWS,Tucker Carlson Tonight,hotter point serious climate change one big increase guam carbon footprint question thomas freedman respect covering foreign policy forever made interesting
FOXNEWS,Tucker Carlson Tonight,cloud go might get hotter point serious climate change one big increase guam carbon footprint question thomas freedman respect covering
FOXNEWS,FOX  Friends,former veep talking climate change relates civil right movement know found sad al gore liberal elite like continue build dishonest intellectually
FOXNEWS,Americas News HQ,transgender right climate change think part looking something think republican need careful figure govern real loyalty
FOXNEWS,The Five,advice would resigned kennedy oh albert greg sad movie floundering like dying carp hot dog greg blame climate change way
FOXNEWS,The Five,question probably took 10 minute think kennedy style editing juan hero mine think real issue climate change even though movie still
FOXNEWS,Hannity,donald trump belief thing belief know right whether climate change international trade illegal immigration fighting terrorism thing budged
FOXNEWS,The Five,kennedy welcome back al gore film climate change box office disaster stopped failed presidential candidate give advice someone find way win electoral college
FOXNEWS,The Five,order kit ancestrydna com kennedy welcome back al gore film climate change disaster stopped failed presidential candidate give advice someone find
FOXNEWS,Hannity,donald trump belief thing belief know right whether climate change international trade illegal immigration fighting terrorism thing budged
FOXNEWS,The Five,momentum tell resistance civil right law fierce resistance solving climate crisis ultimately crossed clinical tipping point andt people realize justic question right wrong juan say moral
FOXNEWS,Special Report With Bret Baier,climate change big problem solved market branch approach got big piece legislation put price carbon us revenue generated actually lower tax give tax credit
FOXNEWS,The Five,blame film bombing climate change warmer climate people outside instead theater five year believe movie theater water reason work z lot undermined crusade
FOXNEWS,The Five,enough money executive producer step back actually let compelling could listen among u blame colin kaepernick soz blame think climate change exist start
FOXNEWS,The Five,give credit mom everything yes watching tonight mother know climate change real hi know know sat right next kimberly yes hello want tell
FOXNEWS,The Five,among u blame colin kaepernick laughter richard know think climate change exist jesse put word mouth richard climate change change fall spring winter
FOXNEWS,Happening Now,thank melissa latest leak washington report darkly contradicts president trump epa chief climate change learning ahead plus road rage episode turning violent police
FOXNEWS,Happening Now,able get grip obama holdover interview early day administratio administration epa staff offered nuance man role new climate change climate changing
FOXNEWS,The Fox News Specialists,revelation come called rain snow happens eboni also compared climate change civil right movement pretty insulting think eboni dismulting felt like lazy analogy
FOXNEWS,Special Report With Bret Baier,questioned thing believe religion important spring came commencement address sounded like campaign speech stopping climate change destroy planet getting million people involved manufacturing
FOXNEWS,Tucker Carlson Tonight,meanwhile new study odd suggestion reducing climate change calicut recently spoke documentary filmmaker scientist new plan save climate child stop right
FOXNEWS,Tucker Carlson Tonight,meanwhile new study odd suggestion reducing climate change tucker recently spoke documentary filmmaker tucker scientist net plan save climate child e stop right
FOXNEWS,Tucker Carlson Tonight,tucker science control science dictate everything society science mean climate change real fracking pollutes groundwater television work car work frar presumably say underneath hair aa
FOXNEWS,Tucker Carlson Tonight,letting talk going talk millennials ofting childbearing age number one issue climate change know going n inherit incredibly unstable world united nation predicts
FOXNEWS,Tucker Carlson Tonight,individual responsibility must stop driving must fewer kid must change light bulb crazy individual solution climate change right way responsible citizen absolutely would
FOXNEWS,Special Report With Bret Baier,promote agenda new report climate change significant information old scare tactic fair balanced look next year centurylink promising fast internet small business many business reach
FOXNEWS,The Five,warming climate change could would fact warrant substantiate dana stronger hurricane sandy heck lot damage town new jersey trying recover
FOXNEWS,The Five,economically think trying say water dropping storm think national weather guy right push back true climate change happening exactly say
FOXNEWS,Tucker Carlson Tonight,disagreement science seems like pretty nasty way frame people disagree die well think exactly said said climate change denier tend older
FOXNEWS,Tucker Carlson Tonight,said said climate change denier tend older generational science unusual scientist point older generation scientist sort stuck
FOXNEWS,The Story With Martha MacCallum,climate change pulling paris bannon already influence trump agreed see issue agree would say pragmatic sentence new trump
FOXNEWS,Tucker Carlson Tonight,sitting listen voice exact question new york time asking question greater threat guam north korea climate change thinking mustard
FOXNEWS,The Five,men greg moron biggest harm climate change agenda skeptic zealot ruin everything people would moderately interested going
FOXNEWS,The Five,men greg moron biggest harm climate change agenda skeptic zealot ruin everything people would moderately interested going
FOXNEWS,The Five,increase military presence get climate accord great accomplishment greg people believe climate change even admit paris accord disaster 100 trillion went nowhere great move
FOXNEWS,Americas Newsroom,coast promoting policy crush middle income american middle america keystone pipeline coal regulation based climate change gut job president support industry idea support family
FOXNEWS,Special Report With Bret Baier,far stick trump administration announced elimination several dozen high mid level post state depe special envoy climate change syria sudan south sudan senior representative
FOXNEWS,The Five,lisa trying trying get attention know 66 democrat care climate change launched issue think take advice planet would
FOXNEWS,The Five,dying carp hot dog greg blame climate change way everyone piling trump joined mob made relevant kennedy lisa trying get little bit
FOXNEWS,The Five,issue climate change even though movie still well number two number one documentary box office wide year greg eight dollar juan thing strike think
FOXNEWS,The Five,think suffering sequel blue thought right first movie sequel dead blame film bombing climate change warmer climate people outside
FOXNEWS,FOX  Friends,general go put handcuff get credibility brian new york time north leak got ahold climate change plan given pruitt say concerned would suppressed trump administration put new york time
FOXNEWS,FOX  Friends,one medium elitism basically telling u american people think think variety topic including climate change secondly theman stream medium personal disdain president blinded fact
FOXNEWS,Happening Now,government report contradict president stance climate change following latest patient see complain dry mouth feel drink lot water medication seem number one cause
FOXNEWS,The Fox News Specialists,environment question going united state economy security way life funny people pushing climate change radical legislation work little guy going happen
