Station,Show,Snippet
FOXNEWS,Hannity,seen go back time magazine proclaiming next ice age coming become global warming seem backing talking climate change general snow global warming snow global warming
FOXNEWS,Forbes on FOX,yes david save u ten billion dollar changed global warming climate change weather change last 4 billion year global warming simply
FOXNEWS,Hannity,seen go back time magazine proclaiming next ice age coming become global warming seem backing talking climate change general snow global warming
FOXNEWS,Stossel,john take earth greenhouse gas global warming hear law even climate change discussion aside fact country
FOXNEWS,Stossel,greenhouse gas global warming hear lot even put climate change discussion aside loo fact many country like
FOXNEWS,Stossel,emerging market force john take earth greenhouse gas global warming hear law even climate change discussion aside fact country
FOXNEWS,Hannity,today cold global warming oh give break say really really broke record temperature lowest temperature 118 year sean global warming climate change
FOXNEWS,Hannity,today cold global warming oh give break say really really broke record temperature lowest temperature 118 year sean global warming climate change
FOXNEWS,The Five,200 thing killed kid gun last year choking hotdog probably one want ban hotdog assume different situation gun debate kind like climate change global
FOXNEWS,Stossel,often spite government created wonderful natural gas lowered greenhouse gas ee maemission
FOXNEWS,Hannity,eve night earth getting warmer last 28 year november hottest month record fact certain degree laugh end day carbon pollution real greenhouse gas real
FOXNEWS,Stossel,believe global warming stupid question mean really question global warming yes
FOXNEWS,Stossel,believe global warming stupid question mean really question global warming yes
FOXNEWS,Hannity,facing country thanks guy got global warming
FOXNEWS,Stossel,little people another movie thanks oh al gore american concerned global warming understand talking believe global warming yes believe global
FOXNEWS,Stossel,said industry analyst talking clinic believe global warming
FOXNEWS,Stossel,movie example say world best scientist thousand unanimous must act global warming
FOXNEWS,Special Report With Bret Baier,climate several day successful rescue recently chief washington correspondent tonight look study global warming
FOXNEWS,Stossel,chemical pesticide plastic bottle power line mad cow david doubter cigarette mean global warming correct
FOXNEWS,Stossel,chemical pesticide plastic bottle power line mad cow david doubter cigarette mean global warming correct
FOXNEWS,Your World With Neil Cavuto,wish experienceing globe warming beef michael moore able take twitter talk global warming could
FOXNEWS,Hannity,warming alarmist going antarctica vacation get caught ice tonight ask administration spent 7 million country studying global warming
FOXNEWS,Your World With Neil Cavuto,u n could worst thing ever contain letter u n since untreated rabies case point climate cheech say communist top fighting global warming
FOXNEWS,Cavuto on Business,basically go back 1940s live use smartphones 1950s someone walked studio third avenue global warming
FOXNEWS,The Five,u n could worst thing ever contain letter u n since untreated rabies case point climate cheech say communist top fighting global warming
FOXNEWS,The Five,u n could worst thing ever contain letter u n since untreated rabies case point climate cheech say communist top fighting global warming
FOXNEWS,Hannity,today cold global warming oh give break say really really broke record temperature lowest temperature 118 year sean global
FOXNEWS,Your World With Neil Cavuto,bail insurance company well right spiral still john goodman still thank john think yes sir take look global warming
FOXNEWS,Your World With Neil Cavuto,anyones mean fixing cleatsly eu client commissioner say right thing policy policy record cold prof one thing global warming
FOXNEWS,Special Report With Bret Baier,candidate 2008 told editor san francisco chronicle somebody want build coal powered plant bankrupt charged huge sum greenhouse gas
FOXNEWS,Red Eye,would get rid thing support everything want never heard phrase income equality 60 year ago september 9th like global warming
FOXNEWS,Hannity,male announcer campbell chunky soup male announcer fill right welcome back hannity continue great great american panel white house spending money global warming
FOXNEWS,Americas News Headquarters,2001 2012 wrong 14 warmest history record keeping term term globally average temperature according gallup polling 54 american believe effect office 0 global warming begun
