Station,Show,Snippet
FOXNEWS,Americas News HQ,list white house priority simply misfw fwifwi fwimisg white house priority misguided climate change unimportant chinese meet greenhouse gas target
FOXNEWS,The OReilly Factor,went check environment raise awareness climate change hear enough guy say trip promote global warming
FOXNEWS,Outnumbered,human right violation remember overlay may sound strange overlay global warming pope interested global warming
FOXNEWS,Hannity,president obama welcoming chinese president xi jinping state dinner leader meeting amid tension cyber spying expected release joint statement friday common effort cut greenhouse gas emissio
FOXNEWS,The OReilly Factor,relieve tough symptom stay unstoppable truck horn alka seltzer plus plan conservative happy pope stand economics global warming
FOXNEWS,Fox Report Sunday,also thanked pope key player reopening relation cuba united state two exchanged book talked global warming
FOXNEWS,The OReilly Factor,want skeptic one moderator want answer ought follow evidence data evidence data support global warming
FOXNEWS,The OReilly Factor,want skeptic one moderator want answer ought follow evidence data evidence data support global warming
FOXNEWS,On the Record With Greta Van Susteren,great thing state department done familiar keep mind state department hillary clinton said going contribute global warming
FOXNEWS,Happening Now,quoted martin luther king saying failed honor promsary note future generation time honor note talking sin global warming
FOXNEWS,Justice With Judge Jeanine,interesting thing written letter long 178 page much devoted scientific argument climate change climate change de
FOXNEWS,Outnumbered,harmonizing union promising lady gentleman issue affect people include challenge global climate change interest make conference climate change
FOXNEWS,The OReilly Factor,pope francis also made clear isi need stopped pope job come military strategy strong issue condemning terrorist killer wherever finally global warming
FOXNEWS,The OReilly Factor,think pope francis problem white house guest would jesus well know would allow used plitically reason vatican concern evidence global warming
FOXNEWS,FOX  Friends,important point ever decade took passage know head lot paper today like pope talked global warming take shot republican well talk global
FOXNEWS,Fox News Reporting,pope boycotted speech felt pope become political got agenda regard environment climate change
FOXNEWS,The OReilly Factor,climate change global warming hear enough guy say trip oit promote global warming fewer fossil fuel except fact president obama like example al gore said five year ago polar ice
FOXNEWS,Special Report With Bret Baier,applause pro obama staying waldorf tore con putin staying wall dorsal tore tore climate change tuesday
FOXNEWS,Americas Newsroom With Bill Hemmer and Martha MacCallum,within party versus labor section union really want pipeline happen interesting position take especially election draw near make point notice taking much stronger stance climate change public issue issue climate change
FOXNEWS,Fox and Friends First,early today getting ready arrival back new york thank much peter doocy live u lecturing obama religious liberty climate change
FOXNEWS,Outnumbered,decided continue work together tack global challenge provide public good international community issued joint announcement climate change
FOXNEWS,Happening Now,fact took place effect country relationship depending side aisle sat jon climate change something
FOXNEWS,Happening Now,trying feel like get side reporter pope francis position compartmentalized one party democrat like fact smoke manmade climate change
FOXNEWS,Special Report With Bret Baier,reporter address limited pastoral theme pope spoke diplomatic relation cuba deal helped broker discussed poor combatting climate change
FOXNEWS,Hannity,raised catholic went seminary altar boy donidn know liberal imgraths liberal refugee crisis liberal climate change
FOXNEWS,MediaBuzz,covering pope francis like liberal thing like appealing ignore sound like straight playbook father reese pope talk climate change
FOXNEWS,The Kelly File,confess major theme coverage week pope speaks excess capitalism helping poor issuing treat tus combatting climate change
FOXNEWS,The Greg Gutfeld Show,talked america see everything political lens notice transitioned like pope remark week co opted one party defending human life climate change one
FOXNEWS,Americas Newsroom With Bill Hemmer and Martha MacCallum,explains think imperative look key step pipeline believe distraction important work combat climate change
FOXNEWS,Americas News HQ,spoken white house place perhaps pontiff closely watched historic address congress said judge took exception said including climate change
FOXNEWS,FOX  Friends,meeting congress invitation house speaker john boehner washington pope also meet president obama white house fall line commander chief several issue including climate change
FOXNEWS,Fox and Friends First,yesterday de moines said bad idea think imperative look keystone pipeline believe distraction important work combat climate change
FOXNEWS,Pope Francis in America,spoken length persecution christian middle east elsewhere think look back look back say conversation issue spent time climate change
FOXNEWS,Outnumbered,drawl united state thought agree senator first time heard say saw two different vladimer putin right listening one softer side talking climate change
FOXNEWS,Your World With Neil Cavuto,contribution american leadership u n need stay continue generous going allow global u n tax way whether airline could sort climate change tax
FOXNEWS,Pope Francis in America,argue combat climate change matter may mitigated somewhat two leader pledge greenhouse gas emission one nugget cyber security worth noting asked possibility future sanction china
FOXNEWS,Pope Francis in America,called understanding put trust chinese going continue walk u see response seen know b ronald reagan said trust verify climate change
FOXNEWS,FOX  Friends,steve pontiff goal remark begin discussion host issue issue also happened divide country politically likely pope francis began remark calling unity cooperation addressed climate change
FOXNEWS,Outnumbered,catholic love pope saying touch non judgmental others talked catholic friend said seem wading secular le spiritual agenda talk thing like climate change
FOXNEWS,Red Eye,first papal address congress vip visit may go well lawmaker holy father expected raise issue put republican democrat odds year climate change immigration
FOXNEWS,FOX  Friends,say want see use life make better people represent one colleague catholic republican arizona going boycotting pope say need lecture climate change
FOXNEWS,Shepard Smith Reporting,poison obviously partisan said well informed trying fly said trying want shy away important issue certainly riling people agree climate change
FOXNEWS,Special Report With Bret Baier,agenda reporter white house official say 15000 people south lawn way tell crowd focus president message mirror area agreement holy father including combatting poverty fighting climate change
FOXNEWS,FOX  Friends,saying couple hour leave residence going head united nation address member general assembly likely focus course theme climate change
FOXNEWS,The Five,insult going work george guy chopping head maybe trump specific tonight need however everyone right president let terror spread consumed climate change
FOXNEWS,The Five,office wearing helmet say said refugee say cause refugee crisis due climate change global warming global stupidity dealing syria
FOXNEWS,Shepard Smith Reporting,climate change climate change common good human dignity person would say news person commentator climate change though one thing really climate change made
FOXNEWS,On the Record With Greta Van Susteren,would ask ask religion view global warming seems getting extremely political seems feel strongly whole global warming situation disagree would actually talk
FOXNEWS,The OReilly Factor,problem planet let figure figure together pollution problem global warming problem even say nobody know global warming except government know pope close
FOXNEWS,The OReilly Factor,problem planet let figure figure together pollution problem global warming problem even say nobody know global warming except government know pope close god
FOXNEWS,Americas Newsroom With Bill Hemmer and Martha MacCallum,initiative reducing air pollution applause accepting urgency seems clear also climate
FOXNEWS,FOX  Friends,life lived climate change denier least according associated press news agency making change famous style book saying accept climate change called climate change doubter word skeptic also
FOXNEWS,Fox and Friends First,accept climate change science climate change doubter well stephen colbert coming defense ted cruz show
FOXNEWS,The Kelly File,obviously uncomfortable difference democrat republican president obama hat appealed past cuba appeal heavily assume climate
FOXNEWS,Red Eye,greenhouse gas emission king saudi arabia promising investigation following stampeed outside mecca 700 pilgrim died score injured two million people take part cruel pilgrimage
FOXNEWS,Americas Newsroom With Bill Hemmer and Martha MacCallum,global warming mass much spiritual personal basilica reporter republican lawmaker expressed concern
FOXNEWS,The Five,everything tied climate change thank thank climate change responsible donald trump notice establishment republican threatened culture warrior greg club growth big ad
FOXNEWS,On the Record With Greta Van Susteren,political moral issue political political issue anything touch human person anything human flourishing moral issue much climate
FOXNEWS,Justice With Judge Jeanine,climate change man culpability involved climate change seems along effort put cuba united state together establish relation seems politician pope
FOXNEWS,The OReilly Factor,life matter global warming worthy ridiculous muslim stuff medium propelling believe
FOXNEWS,Justice With Judge Jeanine,flock behave merciful way remember god always forgives since yet hear pope climate change man culpability involved climate change seems along effort put cuba
FOXNEWS,Shepard Smith Reporting,group political called science science climate change areal human making happen pope recognizes climate change part political discussion well unfortunate matter
FOXNEWS,The OReilly Factor,specifically referring president said specifically referred president climate change policy introduced agree climate change long punish working poor people think noble endeavor pope
FOXNEWS,Justice With Judge Jeanine,flock behave merciful way remember god always forgives since yet hear pope climate change man culpability involved climate change seems along effort put cuba
FOXNEWS,Americas Newsroom With Bill Hemmer and Martha MacCallum,global warming effect call common home prescriptive idea many u hesitation
FOXNEWS,The OReilly Factor,comment went say specifically referring president said specifically referred president climate change policy introduced agree climate change long punish working poor people think noble endeavor
FOXNEWS,FOX  Friends,extreme poverty hunger deal issue climate change expect pontiff expound encyclical climate change mentioning situation affect developing nation around world also expect address overwhelming humanitarian crisis syrian refugee
FOXNEWS,The Kelly File,left environmentalism idea somehow connected pipeline global warming connected assume enormous
FOXNEWS,The Kelly File,day embarrassing bother keystone global warming get back glad butted statement bernie
FOXNEWS,The OReilly Factor,worse doctor yes stringent global warming put place third world particularly energy cost would sore who hurt doctor poor
FOXNEWS,The OReilly Factor,make situation worse doctor yes stringent global warming put place third world particularly energy cost would sore who hurt
FOXNEWS,Justice With Judge Jeanine,argument climate change climate change de denier think going meet quite lot people united state challenge think question push back already started catholic blog
FOXNEWS,Justice With Judge Jeanine,argument climate change climate change de denier think going meet quite lot people united state challenge think question push back already started catholic blog
FOXNEWS,Americas Newsroom With Bill Hemmer and Martha MacCallum,controversy coming democrat like message global warming lot said religious liberty pope francis entering
FOXNEWS,The OReilly Factor,finally global warming situation pope belief areat poor global problem grave implication environmental social economic political distribution good
FOXNEWS,Special Report With Bret Baier,global warming connected assume enormous reserve oil going stay tar sand canada build
FOXNEWS,On the Record With Greta Van Susteren,long day today crowd pleaser talking watched would saw today pope enfrancis diving world politics taking moral issue today white house alongside president obama 111000 guest white house lawn pope took climate
FOXNEWS,The OReilly Factor,appearance pep country devolving quickly nothing muslim political candidate phony war woman global warming everything
FOXNEWS,The OReilly Factor,od helping world keep promise plan conservative happy pope stand economics global warming among others joining u washington dr bill bennett author
FOXNEWS,The OReilly Factor,appearance pep country devolving quickly nothing muslim political candidate phony war woman global warming everything
FOXNEWS,The OReilly Factor,thing blaming burning bush global warming might much see obama wanted asked pope canonize saint hood sovment cardinal told
FOXNEWS,Special Report With Bret Baier,keystone global warming get back glad butted statement bernie sander campaign destined win mean
FOXNEWS,The Kelly File,first president obama hike glacier talk global warming past cold war tension heating back president obama alaska right seeking cement environmental legacy sounding
FOXNEWS,On the Record With Greta Van Susteren,state department done familiar keep mind state department hillary clinton said going contribute global warming talk releasing
FOXNEWS,Fox and Friends First,morning would congressman paul gossart upset pope decision global warming others like speaker house john boehner fearful treat event add politics
FOXNEWS,Your World With Neil Cavuto,talked global warming thing hope people take away visit calling turn gospel hope people respond message chris christie tried
FOXNEWS,Outnumbered,president hugely interested global warming mentioned concern aggressive action chinese military top priority president get deal china carbon emission
FOXNEWS,Hannity,heard conversation global warming heard marco rubio chris christie walker say yeah exists question woe tapper saying well skeptic cruz
FOXNEWS,Justice With Judge Jeanine,conservative bishop talk pressing problem global warming may important pope lot flock middle east mass celebrated christmas eve
FOXNEWS,The OReilly Factor,cold worried global warming understood incremental increase temperature people would live alaska like science instead watched fish
