Station,Show,Snippet
CNN,John King USA,exciting controversial one issue climate change conservative tough one chris christie sounding forgive governor like al gore climate change real
CNN,Piers Morgan Tonight,fit exactly prediction climate change hots get hotter drought get longer witness get wetter get extreme temperature happening nose climate change
CNN,Piers Morgan Tonight,call number screen free dvd information kit find authorized dealer near visit tempurpedic com tempur pedic highly recommended bed america believe issue global warming
CNN,Anderson Cooper 360,go twitter facebook talk phone sit nothing even watch tv know like powerless powerless charm cover important environmental issue like global warming
CNN,Piers Morgan Tonight,never certain wait certain late think good approach something kind assurance willing pay insurance premium reduce risk really dangerous consequence global warming
CNN,Piers Morgan Tonight,really doubly absurd rick perry state fire okay experiencing worst tragically worst wildfire history fit exactly prediction climate change
CNN,Piers Morgan Tonight,live american size home drive american size car eat american sized big mac think going happen energy production go 9 billion people living like u whether climate change exists
CNN,Piers Morgan Tonight,wrote book called hot flat crowded climate issue wrote speak crowd believe basically say believe hot believe climate change
CNN,American Morning,job speech blasted rich paying fair share tax private democratic fund raiser president obauma w right feisty governor whose state fire denying climate change
CNN,Piers Morgan Tonight,denying wrote book called hot flat crowded climate issue wrote speak crowd believe believe hot believe climate change
CNN,The Situation Room With Wolf Blitzer,drought ravaged area perry campaign released statement calling outrageous president would use wild first political attack heard obama election campaign standing behind attack saying strong consensus scientist climate change cause
CNN,CNN Newsroom,look extreme climate change global warming supportive certain epa policy job killing hold certain position issue time say really serious growing job even president kind went
CNN,Piers Morgan Tonight,democrat funded lobby called science mean global warming real self implode nothing help global warming real real thing
CNN,Piers Morgan Tonight,global warming real self implode right think anything help nothing help global warming real real thing guy make
CNN,Piers Morgan Tonight,texas governor republican presidential hopeful rick perry something conspiracy theory global warming tom friedman hear guy street ahead moment republican nomination race dismissing global warming politicized nonsense think
CNN,CNN Newsroom,capacity address public health emergency place 2012 commitment health people demand preserve planet must put action climate
CNN,The Situation Room With Wolf Blitzer,moderate like concerned political standpoint standpoint america future well appears governor huntsman romney flat deny climate
CNN,American Morning,week climate change issue european hammering hard american saying become trendy say trendy united state say anti science somehow reject science climate change find quite
CNN,American Morning,former massachusetts governor stepped poll number started sagging member tea party think carry card tea party reporter republican say good reason caution perry doubt climate
CNN,John King USA,one issue climate change conservative tough one chris christie sounding forgive governor like al gore climate change real human activity play role change 90 world scientist
CNN,John King USA,studied data climate change occurring human play contributing role time defer expert would another tough sell correct describe climate change let agree better put le junk air junk
CNN,Piers Morgan Tonight,climate change sure aware many republican candidate nomination take president next election america believe climate change invention mad scientist would feel one became president believe dangerous
CNN,Piers Morgan Tonight,mean global warming real self implode nothing help
CNN,The Situation Room With Wolf Blitzer,hundre huntsman romney reasonable perry recognize problem called global warming reminded cheney said mr clinton
CNN,John King USA,human activity play role change 90 world scientist studied data climate change occurring human play contributing role time defer expert would another tough sell correct run president describe climate change let agree better put le junk air
CNN,Piers Morgan Tonight,global warming exist education system knee going republican nominee think thing stand
CNN,Piers Morgan Tonight,nomination race dismissing global warming politicized nonsense think know funny pier think oil
CNN,Piers Morgan Tonight,stood debt ceiling debate said country default republican favor civil union gay couple favor evolution global warming president obama
CNN,CNN Newsroom,long romney belief future social security science climate change outsider
CNN,Piers Morgan Tonight,believe issue global warming politicized think substantial number scientist manipulated data dollar rolling project
CNN,John King USA,important deficit red ink 6 10 tea party republican say global warming ven fact nonparty republican disagree seen play presidential campaign
CNN,The Situation Room With Wolf Blitzer,seen nearly 40 year observation researcher attribute arctic historically low level man made global warming 2009 scientist began suggest warmer month arctic
CNN,Piers Morgan Tonight,stood debt ceiling debate said country default republican favor civil union gay couple favor evolution global warming president obama china buck tea party
CNN,Anderson Cooper 360,oh believe snooki know like powerless powerless charm cover important environmental issue like global warming every time go seaside sweaty
CNN,The Situation Room With Wolf Blitzer,educated desperate folk easily influenced republican b like make gas 2 president thing global warming best one okay
CNN,Piers Morgan Tonight,kind assurance willing pay insurance premium reduce risk really dangerous consequence global warming thank much indeed thank much prime minister norway
CNN,CNN Newsroom,consensus gave good got comment made social security ponzi scheme also global warming thing could come wolf blitzer candidate
CNN,Piers Morgan Tonight,texas governor republican presidential hopeful rick perry something conspiracy theory global warming back tom friedman tom hear guy street ahead moment republican
CNN,American Morning,fascinating trendy political many frankly believe global warming country rcht lot european surprising still debating alarming would say ahead american morning japan bracing another deadly
CNN,John King USA,nothing even watch tv believe snooki know like powerless powerless charm cover important environmental issue like global warming every time go seaside sweaty place
CNN,Anderson Cooper 360,even watch tv believe snooki know like powerless powerless charm cover important environmental issue like global warming every time go seaside sweaty place
CNN,CNN Newsroom,62 tea partiers believe department education eliminated republican 22 also asked question global warming myth fact 58 tea party republican say yes myth
CNN,Piers Morgan Tonight,kind assurance willing pay insurance premium reduce risk really dangerous consequence global warming thank much indeed thank much prime minister norway u tonight
CNN,Piers Morgan Tonight,nomination take president next election america believe climate change invention mad scientist would feel one
CNN,Piers Morgan Tonight,law passed passed many state utah getting traction belief global warming getting traction yes smart actually might win republican party
CNN,CNN Newsroom,world global warming expert give u lecture since happened last couple day ocean swimmer stung everywhere go stung like
CNN,Piers Morgan Tonight,like absolutely furious everything even furious nothing changed global warming probably got worse actually yeah much worse even talk even talk deaf
CNN,CNN Newsroom,muslim kenyan born president heard payroll president obama absolutely something indefensible gop circle believe climate change evolution
CNN,American Morning,caution perry doubt climate change might appeal tea partiers scientist stood said ever fact galileo outvoted spell reporter jon huntsman worry
CNN,Piers Morgan Tonight,got focus u come back talk global warming exist education system knee going republican nominee think thing stand one phillips colon health probiotic cap day
CNN,Piers Morgan Tonight,give people like absolutely furious everything even furious nothing changed global warming probably got worse actually yeah much worse even talk even talk
CNN,Piers Morgan Tonight,mormon governor utah got civil union law passed passed many state utah getting traction belief global warming getting traction yes smart
CNN,John King USA,non tea party republican say unemployment job important deficit red ink 6 10 tea party republican say global warming proven fact non tea party republican disagree seen play presidential campaign tea party republican twice
CNN,The Situation Room With Wolf Blitzer,la nina weather pattern global warming found youtube video featuring department agriculture meteorologist summing way talking la nina effect drought texas cause dry weather la nina system
CNN,Piers Morgan Tonight,many state utah getting traction belief global warming getting traction yes smart actually might win republican party tea party smart would run somebody would
CNN,Piers Morgan Tonight,funny pier think oil company giving million million dollar donation buy basically every politician deny climate change
CNN,Piers Morgan Tonight,hots get hotter drought get longer wet get wetter get extreme temperature actually happening nose climate change denying
CNN,The Situation Room With Wolf Blitzer,well appears governor huntsman govern romy least come flat deny climate change appears mean governor huntsman said supported compromise
CNN,Piers Morgan Tonight,union organize package economic assistance help country really deep trouble making speech climate change sure aware many republican candidate
CNN,CNN Newsroom,romney least come flat denial climate change appears governor huntsman said supported compromise raise debt ceiling america afford economic consequence
CNN,CNN Newsroom,gadhafi endoctrine nate holding peace sign excited king crab invasion sign climate change king crab picture gadhafi
CNN,American Morning,going see difficult anybody else shoe horn way argument let talk science global issue global warming issue right rick perry stuck ideology let play bit said last night
CNN,Piers Morgan Tonight,absolutely furious everything even furious nothing changed global warming probably got worse actually yeah much worse even talk even talk deaf better country leadership alcoholic
CNN,Piers Morgan Tonight,global warming real real thing guy make screw economy like made know know name god candidate rick perry running around genius
CNN,The Situation Room With Wolf Blitzer,know even president united state went rick perry day saying know state fire referring texas yet raising question global warming right little digging remember president took swipe perry
CNN,CNN Newsroom,member tea party think carry card tea party reporter republican say perry doubt climate change might appeal tea party voter scientist say fact
CNN,CNN Newsroom,questioning climate change saying look run science guy know presenting sort un perry romney work establishment republican perhaps huntsman might
CNN,American Morning,view social serity climate change mandatory vaccination young girl texas large number uninsured texas thought much shakier thought romney performance
