Station,Show,Snippet
FOXNEWS,Hannity,united state contribute greenhouse gas causing climate change
FOXNEWS,Your World With Neil Cavuto,climate change put aside still hold climate changer true believer mean deeply invested whole industry global warming
FOXNEWS,The Real Story With Gretchen Carlson,1200 mile long final one see current pipeline compared suggested built environmental reviewer project say little affect greenhouse gas
FOXNEWS,On the Record With Greta Van Susteren,head facebook twitter tell u answer fun question cold winter eve like morning midst global warming k
FOXNEWS,The OReilly Factor,broken immigration system right president announcement analyze tonight folk think immigration controversy also dennis miller global warming possibly causing
FOXNEWS,The OReilly Factor,broken immigration system right president announcement analyze tonight folk think immigration controversy also dennis miller global warming possibly causing
FOXNEWS,Sunday Morning Futures With Maria Bartiromo,canadian oil world market united state contribute greenhouse gas causing climate change president remains defiant
FOXNEWS,FOX and Friends,senate defeated one vote maria bartiromo say bad news gas price live next time fill pump could seeing sticker guilting global warming
FOXNEWS,Bulls and Bears,right unbelievable brenda notice way climate change global warming rebranded global warming 18 year second interesting
FOXNEWS,The Five,inequality finally get vote going vote democratic relying think communication problem love fact opinion global warming
FOXNEWS,FOX and Friends,fighting get fighting stay going fight people state day leave hope soon vote without environmental protester say create global warming
FOXNEWS,Your World With Neil Cavuto,ride probably volat e volatile lot bigger swing climb change folk say climate change yes trying blake lot lake effect global
FOXNEWS,Special Report With Bret Baier,noaa scientist co authored study turned hot button man made global warming say 1 degree increase greenhouse gas specifically nature
FOXNEWS,The Journal Editorial Report,whopping 74 billion midterm next gen political action committee like ad rick scott 100 scientist 97 agree climate change
FOXNEWS,Happening Now,looked fox news poll came exit polling number one issue job go way number 30 40 list get climate change american people putting job ahead climate change
FOXNEWS,Your World With Neil Cavuto,running senate saying disenchantment younger generation cell phone time cared climate change
FOXNEWS,Sunday Morning Futures With Maria Bartiromo,santa ana california vehicle abandoned near accident happened owner longer life address victim range 13 15 year old climate change happening
FOXNEWS,FOX and Friends,got keystone pipeline bill climate change deal going talk two new senator republican senator tom cotton james langford talking climate
FOXNEWS,FOX and Friends,verified penetration get blamed ebola remember going bring ebola country fair people following rule republican believe climate change would blame immigrant climate
FOXNEWS,Americas Newsroom,hong kong got ten thousand people street hong kong pushing democracy many issue president engage engaged climate change
FOXNEWS,Special Report With Bret Baier,obama best thing could possibly happen get town week would an6nñ uncomfortable week think one item could negotiate serious climate change
FOXNEWS,The Real Story With Gretchen Carlson,whitman back former bill clinton pollster ceo whitman insight strategy right two back studio real story show democratic party pro job pro climate change
FOXNEWS,Special Report With Bret Baier,little effect fate mary landrieu however president indicated past considers move environment term epa regulation deal china climate change
FOXNEWS,The Five,talk global warming everybody know climate change lot politician band gong environmentalist tom stier one
FOXNEWS,The Five,talk global warming everybody know climate change lot politician band gong environmentalist tom stier one
FOXNEWS,FOX and Friends Saturday,sleeping though president obama touched australia annual g 20 economic summit fox news senior white house correspondent ed henry traveling president good morning ed good morning guy something president want talk climate change
FOXNEWS,Special Report With Bret Baier,scientist declined camera interview saying already getting backlash pro global warming community may facing sea change climate change republican wave crested crashed
FOXNEWS,Your World With Neil Cavuto,undergrad storm time like one saying movement stick global warming changed climate change bad marketing climate particular
FOXNEWS,FOX and Friends,climate change president obama striking climate deal china would cut greenhouse gas emission u third great agreement sign china hold u joining u sister
