Station,Show,Snippet
CNN,The Lead With Jake Tapper,speaking environmentalist even conservative think tank today side agree rule vulnerable trump administration clean power plan really emphasis greenhouse gas emission
CNN,CNN Newsroom With Brooke Baldwin,virginia faced pretty tough question health care immigration climate change deny climate change
CNN,New Day,general mattis trying clean mess participate international peace keeping climate change
CNN,CNN Newsroom Live,seen wave town hall sa saturday republican gary palmer booed following climate change
CNN,Anderson Cooper 360,previously taking word turning policy dollar reporter state department many program include development democracy education disease prevention climate change helping woman
CNN,CNN Newsroom Live,sarah gannon reporter seen angry town hall saturday republican congressman gary palmer booed following question climate change
CNN,CNN Newsroom Live,environmental benefit critic pushing back hard saying pruitt climate change denier 48 year old said quote scientist continue disagree degree extent global warming connection action
CNN,Situation Room With Wolf Blitzer,agree first set environmental law could targeted clean power plant limit greenhouse gas water dwrund truly allows federal government police
CNN,CNN Newsroom Live,regulatory power penalize fossil fuel attorney general oklahoma biggest oil producing state nation pruitt launched multiple legal battle obama administration key climate
CNN,CNN Tonight With Don Lemon,francis wrote basically question global warming treatment woman heard article
CNN,CNN Newsroom Live,fight global warming incredible moment paris unbelievable see every country sign pack 0
CNN,CNN Newsroom With Brooke Baldwin,wish done following step taking proactive making country safer carbon tax secondly could set tomorrow meeting airline ceo
CNN,CNN Newsroom With Brooke Baldwin,deny climate change climate change time part boo might come comment
CNN,CNN Newsroom With Brooke Baldwin,state rex tillerson expressed paris climate change president heard world leader president still
CNN,Anderson Cooper 360,department many program include development democracy education disease prevention climate change helping woman today 100 retired top u military official spanning multiple
CNN,CNN Newsroom Live,call scott pruitt climate change denier put stop needle regulation killed job expect epa return
CNN,New Day,darryl isa picture milk jug obamacare climate change c came home find angry voter pointing right back nation capitol
CNN,Situation Room With Wolf Blitzer,enforcement task clean air act clean water act also mention climate change outside group already speculating come
CNN,State of the Union With Jake Tapper,income wealth inequality want make college university tuition free understand like president trump climate change ask real going support
CNN,CNN Newsroom With Brooke Baldwin,question former governor rick perry criticized little knowledge experience nuclear climate change best piece advice
CNN,CNN Tonight With Don Lemon,undermine itby denying science fact climate change many others make dangerous make threat democracy wrote
CNN,CNN Newsroom,congressman gary palmer booed home district alabama following question climate change getting science
CNN,CNN Newsroom Live,flyover ice shelf 5000 square kilometer nearly 100 story deep ice shelf climate change written natalie looking amazing
CNN,New Day,independent enough russia satisfy independent enough exxonmobil history press appropriate climate change liken forcing paris climate accord satisfy
CNN,CNN Tonight With Don Lemon,vary town town plain different issue job west coast climate change immigration texas depend region speaks grass rts
CNN,CNN Newsroom,immigration reform recognizes climate change real recognizes right lgbt community recognizes standing minimum wage think get away label characterize
CNN,State of the Union With Jake Tapper,government make sure climate change dealt major major nomination require 60 vote serious debate joining
CNN,CNN Newsroom Live,trade climate change russia issue concerned many people europe many people connected nato many people area like asia middle east trump considered unstable proposition point
CNN,CNN Newsroom Live,thank much star hit tv show game throne focusing offcamera effort topic climate change jonathan mann show mission document dramatic
