Station,Show,Snippet
CNN,Americas Choice 2016 Democratic National Convention,believe science believe climate change real
CNN,CNN Tonight With Don Lemon,believe science believe climate change real
CNN,Erin Burnett OutFront,trump represents party official banned state employee even using word florida know else trump say global warming
CNN,Erin Burnett OutFront,put speaking global warming need global warming freezing first generation feel sting climate change last generation something
CNN,CNN Newsroom Live,certainly challenge ahead prime minister malcolm turnbull moderate face battle conservative party key issue sex marriage climate change reform
CNN,Situation Room With Wolf Blitzer,movement continues campaign end delegate today continue movement fight injustice fight inequality work hard ensure real serious climate change program
CNN,Americas Choice 2016,use energy unfortunately counter baling factor holding economy back low energy price important economy important national defense biggest problem climate change
CNN,Erin Burnett OutFront,convention 76 long painful minute trump conjured host dark threat never mentioned word climate change global warming expect
CNN,Americas Choice 2016 Democratic National Convention,proposal also substantially reduces student debt election climate
CNN,Erin Burnett OutFront,prosperity nation global warming lot hoax hoax doubt mind damage sandy worse global warming caused sea level higher
CNN,Erin Burnett OutFront,climate change reality tv make mistake trump reckless denial climate change dangerous threat livelihood safety child
CNN,Americas Choice 2016,economy better world still good enough still people anxious ohio west virginia talked coal miner concerned coal miner talk global
CNN,Americas Choice 2016,single mention global climate change entire event one mention climate change thing science repealing epa actual lying
CNN,Erin Burnett OutFront,america invent global warming invent donald trump much know sure donald trump bully
CNN,Americas Choice 2016 Democratic National Convention,hope global deal cut greenhouse gas emission fading secretary president knew way break impasse find actor needed get room particularly chinese hammer agreement point deep
CNN,Erin Burnett OutFront,threatened child risk 2015 worst wildfire season record 10 million acre burned global warming mountain melt earlier
CNN,At This Hour With Berman and Bolduan,school without debt election climate change greatest environmental crisis facing
CNN,Situation Room With Wolf Blitzer,protecting environment creating job defend planet global warming time enacting policy foster job creation incentivized new
CNN,Erin Burnett OutFront,america climate change like fact like child grandchild
CNN,Erin Burnett OutFront,united state hundred year donald trump hand believe science say quote concept global warming created chinese
CNN,Americas Choice 2016 Democratic National Convention,mine field put climate change center foreign policy negotiated first agreement ever
CNN,Americas Choice 2016 Democratic National Convention,donald trump well like republican chooses reject science belief climate change hoax need address
CNN,Situation Room With Wolf Blitzer,state defies donald trump climate change immigration reform 15 minimum wage cast bernie sander 221 vote
CNN,Americas Choice 2016 Democratic National Convention,climate change community gun violence reform criminal justice system know woman right human
CNN,Americas Choice 2016 Democratic National Convention,progress climate change nuclear bomb u n atomic inspector say iran enough enriched uranium make one nuclear iran nearly
CNN,Erin Burnett OutFront,hillary clinton get care committed understands taking stand climate change politics
CNN,The Lead With Jake Tapper,go path denies climate change real choose path american job business
CNN,Wolf,people understand donald trump understand climate change real already devastating harm planet
CNN,Erin Burnett OutFront,work done support hillary clinton want president economy work everyone president tackle global warming head stand
CNN,CNN Newsroom With Fredricka Whitfield,par kinson realize sound like chicken little realize sound overdramatic look evidence poster child something happening get global warming get increased fertilizer waterway happening
CNN,New Day,far june 1 4 degree normal see break july hot summer heat call global warming co2 atmosphere oh gosh
CNN,Americas Choice 2016 Democratic National Convention,believe oil company call shot washington science matter climate change real hillary fight preserve
