Station,Show,Snippet
CNN,CNN Newsroom,new global report latest proof behind picture ice melting glacier shrinking ocean temperature rise climate change happeningering according 2500 page intergovernmental panel climate change
CNN,CNN Saturday Morning,men happener professor marshal shepard authored really good piece climate change
CNN,CNN Newsroom,location like know key barrier island louisiana river delta forth even foot sea level rise seven foot island lot global warming
CNN,CNN Newsroom,greenhouse gas priority important step fight climate change trip also continued effort advance two key trade initiative transatlantic trade investment partnership
CNN,CNN Newsroom,activity responsible least half increase report also say even greenhouse gas stopped today climate change would continue century let bring expert chad myers miami morning good morning chad
CNN,CNN Newsroom,activity responsible least half increase report also say even greenhouse gas stopped today climate change would go century college student charged federal extortion fbi say hijacked web
CNN,New Day,let get straight michaela top news headline power plant greenhouse gas manmade part primary source climate change stopping trend sight u n report climate evolution since 50 say human factor largely
CNN,New Day,mindful job supported trade two country discussed way partner including creating clean energy partnership creates job combat climate change effectively
CNN,CNN Newsroom,found hanging sex game gong terribly wrong going speak father open message parent plus troubling new report suggested next 30 year part east coast need evacuated global warming
CNN,Erin Burnett OutFront,giving chemical weapon thank much nick paton walsh explaining detail need know united nation surer ever human playing part climate change
CNN,Anderson Cooper Special Report,getting federal benefit human responsible least half climate change last half century according hundred scientist new united nation report say driving car deforestation activity linked global
CNN,New Day Saturday,right know chad hate look pretty know send islamorada talk climate climate change number
CNN,CNN Newsroom,bellwether state law could set precedent rest america thank much study confirms scientist suspected long time human cause climate change
CNN,CNN Newsroom,happening look range projection come back policymakers say actually take southeast florida climate change compact created monitor help mitigate harsh consequence climate
CNN,CNN Newsroom,certain ever going think well maybe time take seriously interesting say make living going change mind say prevention stopping climate change
CNN,New Day,released blockbuster report global warming thorough scientific study ever done subject disturbing headline coming u n intergovernmental panel climate change concluding near certainty
CNN,Anderson Cooper Special Report,climate change last half century according hundred scientist new united nation report say driving car deforestation activity linked global warming wolf back gary tuchman thanks
CNN,EarlyStart,hot new report climate change show human mostly blame global warming coming change could catastrophic detail ahead breakthrough deal u n security council could vote today draft plan
CNN,Around the World,nick paton walsh depends happens ground amazing happened new york happens ground going turn around 60 people killed today one explosion right let move new report united nation blaming climate change
CNN,New Day,menu new choice find ahead new u n report climate change morning say global warming real happening since 50 blame covering angle story
CNN,Around the World,gotten reaction former vice president al gore report call milestone study climate change go say climate crisis greatest challenge humanity ever faced
CNN,New Day,greenhouse gas several human factor report say recent change rising sea level ground level temperature unprecedented many likely continue century scientist say 95 certain finding
CNN,CNN Newsroom,basically need cut emission greenhouse gas simplest step report mitigation report part talk fix come later next year basically diagnostic thing
CNN,New Day,world expected point finger blame human say 95 certainty manmade global warming real leveling global warming since 1998 much heat seems
CNN,Erin Burnett OutFront,greenhouse gas could linger thousand year new jersey judge ruled sex couple must permitted marry state based supreme court defense marriage act ruling ordered sex marriage allowed starting
CNN,CNN Newsroom,muddying water big way dana bash thanks much ralph nader carly fee even tonight special coverage ahead climate
CNN,CNN Newsroom,ak tread amanda bine fighting allegation tossed marijuana bomb window new york apartment may really influential climate
CNN,CNN Newsroom,action take reporter southeast florida climate change help mitigate consequence climate change sticking head sand know
CNN,The Situation Room,climate change calling wildfire drought flooding pollution linked health problem awful alternative climate change go unchecked existing plant exempt rule outlined today agency process
CNN,CNN Newsroom,important thing keep observing happening look projection come back policy maker say action take southeast florida climate
CNN,New Day,sweden reduced greenhouse gas emission 20 since 1990 gdp time increased 60 contradiction economic growth
CNN,New Day,take reporter southeast florida climate change compact created monitor mitigate harsh consequence climate change sticking head sand know real problem reporter real problem miami
CNN,CNN Newsroom,warm three mile l g longer thlong er th thermometer ocean seven mile deep warm degree going go significantly finding climate
CNN,CNN Newsroom,2001 2010 warmest record continuing trend global warming temperature record broken previous decade
CNN,EarlyStart,breaking overnight new revealing troubling new finding go global warming scientist say concerned indra petersons break five month emotional
CNN,CNN Newsroom,hurth heat last 50 year decade 2001 2010 warmest record continuing trend global warming temperature record
CNN,EarlyStart,thanks watching early start begin right major report released united nation scientist find global warming turned dangerous caused u negotiate
CNN,Anderson Cooper 360,thanks watching early start begin right major report released united nation scientist find global warming turned dangerous caused u negotiate
CNN,CNN Newsroom,gore add quoting climate crisis greatest challenge humanity ever faced gore ever must come together solve global
CNN,CNN Newsroom,caused 90 global warming friday report expected raise figure 95 weekly five alone friend pick phone ring ring call tell new trend
CNN,CNN Newsroom,good morning carol costello thank much joining u begin morning blockbuster report global warming released united nation show world indeed getting hotter sea level indeed rising
CNN,Anderson Cooper Special Report,say driving car deforestation activity linked global warming wolf back gary tuchman thanks next houston police officer removed force due misconduct job often reinstated wish
CNN,New Day,global warming could catastrophic effect city along east coast united state includes miami cnn meteorologist chad myers morning aspect ground breaking report good morning chad reporter good morning
CNN,CNN Newsroom,global warming released u n week say world getting hotter sea level rising human mainly blame scientist say 95 sure contributed jump temperature across globe
CNN,New Day,global warming real human mostly blame landmark report came two hour ago team reporter cover angle begin coverage indra petersons looking 95
CNN,New Day,scary climate concern global warming real say released report east coast united state could evacuated 30 year detail ahead brink three day away agovernment shutdown neither side budging
CNN,CNN Newsroom,effect global warming also say rising water could city water take one city could danger plus 300 million going motor city detroit getting federal aid try fix city
CNN,CNN Newsroom,blockbuster report global warming released u n week say world getting hotter sea level rising guess blame human activity scientist say 95 sure
CNN,CNN Newsroom,way acting sweeping report top climate scientist world expected blame human released friday stockholm say 95 certainty man made global warming real
CNN,CNN Newsroom,leveling global warming since 1998 much heat appears sinking ocean federal worker may hand government blackberry iphones shutdown happens next week 19th century law
CNN,CNN Newsroom,newsroom blockbuster report u n say human caused vast majority climate change whether fault
CNN,Around the World,blame dire warning climate change today brand new united nation report call bailout right federal help way ailing detroit going tell much administration official
CNN,Reliable Sources,repowering america next week visit big apple climate change abstract notion test time see
CNN,New Day,expert reason putting support together really politician take information make policy help u moving forward big story think u understand global warming yes carbon emission going
CNN,CNN Newsroom,say u n report warning doubt global warming statement following report secretary said quoting deny science choose excuse action playing fire former vice president al
CNN,CNN Newsroom,global warming report say guess blame former high school teacher served one month jail raping 14 year old girl today free man today prosecutor trying something
CNN,EarlyStart,designed first place inclusive right thing let take look coming new day kate bolduan chris cuomo join u happy friday global warming yes new report u n
CNN,Anderson Cooper 360,deforestation activity linked global warming wolf back gary thank much next houston police officer removed force due misconduct back job often reinstated wish police chief
CNN,New Day,sweden obviously extraordinary leader come tackling climate change increasing energy efficiency developing new technology goal achieving carbon neutral economy
CNN,CNN Newsroom,global warming rising water flood low lying area decade tell area could hardest hit president obama going make statement white house budget fight government shutdown deadline day away bring live
CNN,New Day,stay competitive time preserving welfare ambition also discussed climate change consequence represents one important challenge society
CNN,CNN Newsroom,first important thing avoid happening come back policymakers say action take southeast florida climate change compact made
CNN,CNN Newsroom,new global report latest proof behind picture ice melting glacier shrinking ocean temperature rise climate change happening according 2500 page intergovernmental panel
CNN,New Day Saturday,correspondent dana bash thank still come new day new u n report call climate change greatest challenge time going ask u city face greatest threat
CNN,New Day,start talking making news majority climate change since 1950s extremely likely manmade brand new united nation report point driving car
CNN,CNN Newsroom,entire world click button eager join cause eradicating extreme poverty combatting climate change starting business expanding freedom leaving behind old
CNN,CNN Newsroom,climate change slowly killing threatening survival local people conservation people bottom line future kid alastaire breakthrough came persuaded one
CNN,Anderson Cooper Special Report,eye first survey reef part study realized overfishing climate change slowly killing threatening survival local people connoisseservation
CNN,New Day Saturday,seems breaking 34 year silence easier breaking stalemate certain climate change man made guess city trouble live east coast
CNN,EarlyStart,planet panel scientist peg 95 certainty report first issued six year u n intergovernmental panel climate change indra petersons breaking u
CNN,New Day,look range projection come back policymakers say action take southeast florida climate change compact changed mitigate consequence
CNN,Around the World,climate change big one water temperature rising scientist say blame look mirror plus intended protect people radiation exposure fence put around japan
CNN,CNN Newsroom,climate change first part report came today nearly 1000 researcher back many vetted right big conclusion 95 confident human causing
CNN,CNN Newsroom,bolster climate change consequence rising temperature melting icecap extreme weather find mean vulnerable coastal area indiana foot brawl break fighting bruising battle ended
CNN,Anderson Cooper Special Report,eye first survey reef part study alistair realized overfishing climate change slowly killing threatening survival local people conservation people bottom
CNN,CNN Newsroom,behavior arrested may allegedly tossing bong door apartment accused tampering evidence panel climate change release state science report 2007 verse say human
CNN,State of the Union,water supply would run gonna grow economy would undercut kind clean energy job repowering america next week visit big apple climate change abstract notion
