Station,Show,Snippet
FOXNEWS,Happening Now,rrnt money spent specific research neon 62 planned observatory study climate change
FOXNEWS,Stossel,mobile sense like violated tribe stand pure emotion john logic clear say believe climate change believe climate change
FOXNEWS,Happening Now,afraid open debate thought would endanger remark reputation infallibility reporter pope latest push address climate change
FOXNEWS,FOX and Friends First,spend next two year watching mitch commonly john boehner mitch mcconnell john boehner leader denying climate change championing
FOXNEWS,Shepard Smith Reporting,nice cuba like rubio ted cruz also cuban root fan deal right welcome everybody neil cavuto talk climate change
FOXNEWS,The OReilly Factor,standard rank hypocrisy problem people upset well interesting thing hypocrisy noticed seem living era awareness told celebrity activist aware global warming
FOXNEWS,Your World With Neil Cavuto,power dynamic talk folk like bob cusack hill say president suggests moving forward executive action going sit well republican going lot administratively saw climate change
FOXNEWS,On the Record With Greta Van Susteren,sticking eye republican let read pal 2012 pal washington post endorsed 2012 say decided endorse hardly tried achieve immigration reform climate change policy
FOXNEWS,Special Report With Bret Baier,scandal plague immensely popular figure check pew member approval rating around world time trust institution leader sort quaint notion past think really good story charles happy got involved climate change
FOXNEWS,Special Report With Bret Baier,decade soft global warming going icing recovery going skae ice actually accelerating global warming narrative weakened pope jump bandwagon cause
FOXNEWS,The Five,ago five four three two one solar powered solar powered run windmill terrible climate change climate change oh god scary
FOXNEWS,The Five,ago five four three two one solar powered solar powered run windmill terrible climate change climate change oh god scary
FOXNEWS,Special Report With Bret Baier,new obama administration report say three year california drought cannot blamed global warming national oceanic atmospheric administration
FOXNEWS,Stossel,private property sure heard word thrown together america secretary state seems convinced climate change big problem say science absolutely certain science climate change leaping u like
FOXNEWS,On the Record With Greta Van Susteren,yeah president obama whether immigration climate change get done legislatively blame republican house climate change pas control house moving forward administratively think
FOXNEWS,Shepard Smith Reporting,getting started yes well think two thing first think seen notice already hell bent taking executive action get way congress saw deal climate
FOXNEWS,On the Record With Greta Van Susteren,immigration climate change get done legislatively blame republican house climate change pas control house moving forward administratively think interesting counter
FOXNEWS,FOX and Friends,north pole scientist came redirecting blame global warming obviously maria molina thank much going switch gear
FOXNEWS,Americas News Headquarters,eric garner chokehold death u n global warming talk lima peru extended country agree 190 partner nation pledge keep air
FOXNEWS,The OReilly Factor,went away know tomorrow going get nasty little thing medium reilly phoney war somebody denies global warming right
FOXNEWS,The OReilly Factor,seen 65 american believe gospel version jesus birth higher percentage believe global warming joining u author book president district attorney votional
FOXNEWS,Bulls and Bears,lose message somehow wall street global warming garbage liberal steal black america legitimate point protest staten
FOXNEWS,The OReilly Factor,seen 65 american believe gospel version jesus birth higher percentage believe global warming joining u author book president district attorney votional
FOXNEWS,Happening Now,may play well hand skeptic seen global warming fear religious fervor biblical theme eden like planet tarnished man followed loss grace coming doomsday
FOXNEWS,Hannity,battle year fight wall street reform rollback principle stand democrat kind view white house interesting president get victory got money health care law got money executive action immigration two big legacy item climate
FOXNEWS,The OReilly Factor,sympathy global warming something well year thing thought like give little refresher great barrington growing great barrington main street winter wonderland
FOXNEWS,The OReilly Factor,given wealthy surprised sigh saddens though scientist educator people believe global warming evidence log know effectiveness vaccine example
FOXNEWS,The OReilly Factor,naughty category know naughty nice christmas naughty coal global warming fine gave barack obama chance see right see progressive new
FOXNEWS,The OReilly Factor,given wealthy surprised sigh saddens though scientist educator people believe global warming evidence log know effectiveness vaccine example
FOXNEWS,The OReilly Factor,coal global warming fine gave barack obama chance see right see progressive new vision worked worked well never work
FOXNEWS,The OReilly Factor,know tomorrow going get nasty little thing medium reilly phoney war somebody denies global warming right eye sign
FOXNEWS,The Five,somebody denies global warming right eye sign generates denial yeah well like type denial allow believe
FOXNEWS,The OReilly Factor,sympathy global warming something well year thing thought like give little refresher great barrington growing great barrington main street winter wonderland
FOXNEWS,Americas Newsroom,rare encyclical climate change next year pope breaking long tradition steering clear open debate
FOXNEWS,Americas Newsroom,unchecked capitalism next year pope francis publish rare encyclical climate change ruffled feather
FOXNEWS,FOX and Friends,planet warms brave people saying done threat world peace like al gore secretary state kerry good evidence man contributes global warming say deal catastrophe
FOXNEWS,The OReilly Factor,place believe virgin birth also believe global warming believe evolution believe god sent son earth know may sound strange folk insulted
FOXNEWS,Stossel,think astrology real whatever find evidence fit ignore evidence fit thing believe thing like ghost global warming alien third american believe ufo
FOXNEWS,Red Eye,tonight red eye coming red eye bahamas get makeover time tourist season discus global warming changing face tropical resort plus president feel good wife
FOXNEWS,On the Record With Greta Van Susteren,coming red eye bahamas get makeover time tourist season discus global warming changing face tropical resort plus president feel good wife nominated golden
FOXNEWS,Red Eye,tonight red eye coming red eye bahamas get makeover time tourist season discus global warming changing face tropical resort plus president feel good wife
FOXNEWS,Stossel,global warming big problem yes think huge issue killing scare scare everybody look bad storm gotten look bad fire gotten look bad fire get
