Station,Show,Snippet
CNN,New Day,page come global warming underlying premise accord read beginning accord document mutual recognition everybody except syria u global warming greenhouse
CNN,CNN Newsroom With Fredricka Whitfield,president trump still believe climate change hoax president trump belief elected grow economy due respect answering question president still believe climate change global
CNN,CNN Special Program,fact twitter feed give clear window stand issue january 2015 record cold country world need global warming february 2014 climate change global warming
CNN,CNN Newsroom Live,september 2015 believe temperature earth increasing would believe vi vi global climate change first believer global warming man made global warming
CNN,New Day,warming climate change call hoax 2014 say massive record setting snowstorm freezing temperature u smart global warming hoaxsters changed name climate change
CNN,CNN Tonight With Don Lemon,modern era absurd know get sense communicating president stone wall tactic president believe climate change global
CNN,CNN Newsroom Live,flood occurring frequency mean know thing know scientist world peer reviewed study documented human input greenhouse gas
CNN,Early Start with Christine Romans and Dave Briggs,country around world going looking chinese come sticking agreement far willing go fight climate change country following china example china biggest greenhouse gas emitter biggest
CNN,Anderson Cooper 360,donald think climate change hoax perpetrated say reporter look president trump twitter feed see say 2012 concept global warming
CNN,Situation Room With Wolf Blitzer,trump preclaimed climate change hoax shifted rhetoric thursday someone care deeply environment insisting decision driven economic factor rather view global warming
CNN,CNN Newsroom Live,around climate question president trump still believe climate change hoax reporter president trump belief elected grow u economy provide great job opportunity president still believe global warming
CNN,CNN Tonight With Don Lemon,global warming think sign tigss lot fun money making industry okay hoax lot tweeted skeptic climate change
CNN,New Day,temperature rising 2 celsius largely symbolic control temperature world may situation nation got set goal president obama u pledged lower greenhouse gas
CNN,Fareed Zakaria GPS,0 copay world segment hear lot enormous threat coming terrorism global warming
CNN,CNN Newsroom With Fredricka Whitfield,manufacturing non competitive score tweet topic january 2015 record cold country world hell global warming
CNN,CNN Tonight With Don Lemon,president said climate change past talk believer global
CNN,Inside Politics,90 democrat think climate change real republican think real 54 stay go come paris climate change deal
CNN,Anderson Cooper 360,said repeatedly paris climate deal believe much environment people shocked cancel deal committee compete including global warming
CNN,Erin Burnett OutFront,everybody treated equally focused like laser make sure right thank much coming pleasure global warming
CNN,CNN Newsroom Live,worker put america first always reporter head epa took jab described climate exaggerators word used global warming
CNN,The Lead With Jake Tapper,paris agreement taking aggressive action climate change backlash growing even white house official still refuse say whether president view climate change real
CNN,New Day Saturday,global climate change believer global warming believer manmade global warming said president obama 2016 said global warming biggest problem big problem may global warming problem
CNN,Wolf,cnn coming steve bannon front center president announcement climate change ivanka trump jared kushner home plus president believe climate change
CNN,Inside Politics,accord elected represent citizen pittsburgh paris al gore speaking going solve climate crisis
CNN,CNN Newsroom With Brooke Baldwin,year tweet statement president climate change hoax jake nowhere mentioned talking point climate change happening white house official appears acknowledging climate change happening
CNN,Erin Burnett OutFront,state think need focus united state first foremost making u great reporter believe climate change real thing really climate change
CNN,New Day Saturday,state think need focus united state first foremost making u great reporter believe climate change real thing really climate change
CNN,Anderson Cooper 360,found snoeps website debunking website check myth true five time published tweet donald trump beginning one 2012 said quote concept global warming
CNN,Anderson Cooper 360,believe temperature earth increasing would believe well first believer global warmer believer man made global warming
CNN,CNN Tonight With Don Lemon,taking far rhetoric getting higher higher ihigher threatening member congress point worried family political system become high stake everything global warming going
CNN,State of the Union With Jake Tapper,well yeah think reckless think indefensible undermines america standing world threatens ability humanity solve climate crisis
CNN,Fareed Zakaria GPS,take control ask doctor nonprescription ibgard last week president trump decided withdraw paris climate change
CNN,CNN Newsroom With Fredricka Whitfield,manufacturing fight mythical global warming china happy back 2009 donald trump signed letter business leader calling meaningful effective measure control climate
CNN,Anderson Cooper 360,victory lap hearing former president barack obama former vice president gore nobel prize climate change
CNN,Early Start with Christine Romans and Dave Briggs,european leader even happened president trump made decision already saying hard u see see eye eye united state view different climate change course whole climate change
CNN,Inside Politics,global climate change agreement ask question president believe human activity influence global warming climate change still believe said repeatedly early nier li hoax
CNN,CNN Special Program,man burke swan drive seen covered know thing two seen thing two farmer bum pa dum bum bum bum bum white house defended president decision pull paris accord global warming
CNN,Anderson Cooper 360,record cold country world need global warming february 2014 climate change global warming let dollar sucking wise guy change name first name work november 2012 let continue
CNN,New Day Saturday,stand issue january 2015 record cold country world hell global warming need fast february 2014 climate change global warming let dollar sucking
CNN,New Day,pocketbook even upscale sbn republican focusing could mean 2018 election belief manmade climate change need
CNN,Wolf,global warming real going since last ice age great debate extent human activity play role done thabelieve human activity play role climate
